#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,16,16,16,16,16,0.000003
1,16,16,32,500,516,0.000083
2,16,16,48,3379,3895,0.000623
3,16,16,64,10711,14606,0.002337
4,16,16,80,27977,42583,0.006813
5,16,16,96,63249,105832,0.016933
6,16,16,112,115473,221305,0.035409
7,16,16,128,191680,412985,0.066078
8,16,15,143,297005,709990,0.113598
9,16,16,159,431850,1141840,0.182694
10,16,11,170,571861,1713701,0.274192
11,16,10,180,695942,2409643,0.385543
12,16,13,193,774860,3184503,0.509520
13,16,8,201,771820,3956323,0.633012
14,16,8,209,697119,4653442,0.744551
15,16,5,214,564145,5217587,0.834814
16,16,1,215,416348,5633935,0.901430
17,16,1,216,273351,5907286,0.945166
