#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,136,139,0.000008
2,3,3,9,1423,1562,0.000091
3,3,3,12,6852,8414,0.000489
4,3,3,15,22698,31112,0.001808
5,3,2,17,59484,90596,0.005264
6,3,3,20,127088,217684,0.012648
7,3,3,23,242893,460577,0.026762
8,3,3,26,418713,879290,0.051091
9,3,3,29,656456,1535746,0.089234
10,3,3,32,955791,2491537,0.144770
11,3,2,34,1297036,3788573,0.220133
12,3,2,36,1654211,5442784,0.316250
13,3,3,39,1959609,7402393,0.430112
14,3,1,40,2115247,9517640,0.553018
15,3,1,41,2063588,11581228,0.672922
16,3,1,42,1825961,13407189,0.779018
17,3,0,42,1440822,14848011,0.862736
18,3,0,42,1006893,15854904,0.921241
