#id,creation_time,radius,volume,volume_perc,center_r1,center_r2,center_r3,center_r4,center_r5
0,0,16,1,0.000000,3,25,17,4,10,
1,0,16,1,0.000000,8,25,17,23,11,
2,0,16,1,0.000000,0,22,6,13,24,
3,0,16,1,0.000000,16,12,5,6,10,
4,0,16,1,0.000000,6,14,23,7,5,
5,0,16,1,0.000000,25,14,13,0,8,
6,0,16,1,0.000000,19,15,17,20,4,
7,0,16,1,0.000000,0,0,13,17,8,
8,0,16,1,0.000000,25,17,14,15,14,
9,0,16,1,0.000000,10,3,11,0,22,
10,0,16,1,0.000000,21,6,8,0,14,
11,0,16,1,0.000000,25,25,12,22,9,
12,0,16,1,0.000000,20,13,25,9,6,
13,0,16,1,0.000000,13,9,18,26,10,
14,0,16,1,0.000000,26,7,12,24,23,
15,0,16,1,0.000000,10,19,10,21,19,
16,0,16,1,0.000000,4,27,25,24,27,
17,0,16,1,0.000000,23,21,9,7,15,
18,0,16,1,0.000000,18,11,1,27,5,
19,0,16,1,0.000000,19,12,14,9,23,
20,0,16,1,0.000000,9,20,2,5,0,
21,0,16,1,0.000000,25,15,19,20,21,
22,0,16,1,0.000000,22,24,20,4,5,
23,0,16,1,0.000000,3,11,26,12,3,
24,0,16,1,0.000000,26,3,14,27,14,
25,0,16,1,0.000000,19,2,11,18,23,
26,0,16,1,0.000000,6,11,15,8,16,
27,0,16,1,0.000000,0,18,15,19,22,
28,0,16,1,0.000000,8,26,18,0,2,
29,0,16,1,0.000000,7,16,25,6,0,
30,0,16,1,0.000000,0,4,15,27,15,
31,0,16,1,0.000000,2,2,17,13,4,
32,0,16,1,0.000000,12,3,15,12,23,
33,0,16,1,0.000000,15,12,13,3,15,
34,0,16,1,0.000000,7,23,25,10,8,
35,0,16,1,0.000000,11,17,24,9,7,
36,0,16,1,0.000000,24,9,11,24,8,
37,0,16,1,0.000000,10,26,23,11,23,
38,0,16,1,0.000000,27,24,26,15,20,
39,0,16,1,0.000000,21,14,16,19,1,
40,0,16,1,0.000000,3,10,25,1,4,
41,0,16,1,0.000000,5,24,6,1,5,
42,0,16,1,0.000000,13,9,27,9,5,
43,0,16,1,0.000000,19,19,15,14,3,
44,0,16,1,0.000000,22,14,11,4,13,
45,0,16,1,0.000000,3,26,27,19,1,
46,0,16,1,0.000000,1,6,23,26,19,
47,0,16,1,0.000000,0,15,16,6,0,
48,0,16,1,0.000000,21,19,9,4,12,
49,0,16,1,0.000000,27,24,4,26,10,
