#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,8799,8802,0.000550
2,3,3,9,23329,32131,0.002008
3,3,3,12,37846,69977,0.004374
4,3,2,14,54395,124372,0.007773
5,3,3,17,73788,198160,0.012385
6,3,3,20,93427,291587,0.018224
7,3,3,23,113376,404963,0.025310
8,3,3,26,132012,536975,0.033561
9,3,3,29,145253,682228,0.042639
10,3,3,32,170204,852432,0.053277
11,3,3,35,181840,1034272,0.064642
12,3,3,38,206715,1240987,0.077562
13,3,3,41,233334,1474321,0.092145
14,3,3,44,238791,1713112,0.107069
15,3,1,45,263796,1976908,0.123557
16,3,2,47,283792,2260700,0.141294
17,3,2,49,300403,2561103,0.160069
18,3,2,51,291231,2852334,0.178271
19,3,3,54,305260,3157594,0.197350
20,3,3,57,318561,3476155,0.217260
21,3,2,59,329248,3805403,0.237838
22,3,3,62,338385,4143788,0.258987
23,3,3,65,346954,4490742,0.280671
24,3,2,67,317189,4807931,0.300496
25,3,2,69,323804,5131735,0.320733
26,3,3,72,327774,5459509,0.341219
27,3,0,72,335951,5795460,0.362216
28,3,3,75,343493,6138953,0.383685
29,3,2,77,351011,6489964,0.405623
30,3,2,79,353936,6843900,0.427744
31,3,3,82,356562,7200462,0.450029
32,3,1,83,320231,7520693,0.470043
33,3,2,85,320142,7840835,0.490052
34,3,2,87,319637,8160472,0.510030
35,3,2,89,318686,8479158,0.529947
36,3,1,90,312792,8791950,0.549497
37,3,1,91,307108,9099058,0.568691
38,3,3,94,304074,9403132,0.587696
39,3,1,95,301880,9705012,0.606563
40,3,0,95,301023,10006035,0.625377
41,3,2,97,295341,10301376,0.643836
42,3,1,98,292249,10593625,0.662102
43,3,1,99,288659,10882284,0.680143
44,3,1,100,248077,11130361,0.695648
45,3,0,100,242891,11373252,0.710828
46,3,2,102,239453,11612705,0.725794
47,3,1,103,233543,11846248,0.740390
48,3,1,104,228571,12074819,0.754676
49,3,1,105,222679,12297498,0.768594
50,3,1,106,216204,12513702,0.782106
51,3,0,106,210321,12724023,0.795251
52,3,0,106,203525,12927548,0.807972
53,3,1,107,196402,13123950,0.820247
54,3,1,108,190154,13314104,0.832132
55,3,0,108,183248,13497352,0.843584
56,3,0,108,176681,13674033,0.854627
57,3,1,109,168594,13842627,0.865164
58,3,1,110,157394,14000021,0.875001
59,3,0,110,145648,14145669,0.884104
60,3,0,110,135981,14281650,0.892603
61,3,0,110,128522,14410172,0.900636
62,3,1,111,122777,14532949,0.908309
63,3,0,111,115217,14648166,0.915510
64,3,0,111,92616,14740782,0.921299
65,3,0,111,87251,14828033,0.926752
66,3,0,111,82305,14910338,0.931896
67,3,0,111,77855,14988193,0.936762
68,3,1,112,72933,15061126,0.941320
69,3,0,112,68174,15129300,0.945581
70,3,0,112,65071,15194371,0.949648
