#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,8,8,8,8,8,0.000064
1,8,8,16,142,150,0.001200
2,8,8,24,581,731,0.005848
3,8,8,32,1239,1970,0.015760
4,8,8,40,2509,4479,0.035832
5,8,8,48,4472,8951,0.071608
6,8,7,55,6753,15704,0.125632
7,8,6,61,9354,25058,0.200464
8,8,6,67,11889,36947,0.295576
9,8,5,72,14326,51273,0.410184
10,8,6,78,15442,66715,0.533720
11,8,6,84,14759,81474,0.651792
12,8,2,86,12930,94404,0.755232
13,8,4,90,10280,104684,0.837472
14,8,2,92,7645,112329,0.898632
15,8,1,93,5264,117593,0.940744
