#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,92,95,0.000006
2,3,3,9,623,718,0.000043
3,3,3,12,1985,2703,0.000161
4,3,3,15,5264,7967,0.000475
5,3,3,18,12029,19996,0.001192
6,3,3,21,22493,42489,0.002533
7,3,3,24,38594,81083,0.004833
8,3,3,27,62358,143441,0.008550
9,3,3,30,97215,240656,0.014344
10,3,3,33,142055,382711,0.022811
11,3,3,36,199456,582167,0.034700
12,3,3,39,273152,855319,0.050981
13,3,3,42,359488,1214807,0.072408
14,3,2,44,459540,1674347,0.099799
15,3,3,47,561325,2235672,0.133256
16,3,2,49,670572,2906244,0.173226
17,3,2,51,776188,3682432,0.219490
18,3,2,53,876712,4559144,0.271746
19,3,3,56,962578,5521722,0.329120
20,3,3,59,1019884,6541606,0.389910
21,3,2,61,1043425,7585031,0.452103
22,3,2,63,1028922,8613953,0.513432
23,3,1,64,996508,9610461,0.572828
24,3,1,65,952210,10562671,0.629584
25,3,3,68,907418,11470089,0.683671
26,3,1,69,852796,12322885,0.734501
27,3,1,70,781744,13104629,0.781097
28,3,0,70,705985,13810614,0.823177
29,3,1,71,620785,14431399,0.860178
30,3,2,73,533260,14964659,0.891963
31,3,2,75,446409,15411068,0.918571
32,3,0,75,361535,15772603,0.940120
