#id,creation_time,radius,volume,volume_perc,center_r1,center_r2,center_r3,center_r4,center_r5,center_r6
0,0,11,1,0.000000,11,13,13,11,1,2,
1,0,11,1,0.000000,2,0,12,7,9,15,
2,0,11,1,0.000000,9,13,6,15,5,14,
3,0,11,1,0.000000,6,12,11,2,12,14,
4,0,11,1,0.000000,9,12,5,11,15,7,
5,0,11,1,0.000000,1,10,5,14,5,6,
6,0,11,1,0.000000,0,8,7,13,15,0,
7,0,11,1,0.000000,12,8,13,2,7,2,
8,0,11,1,0.000000,0,13,15,12,0,11,
9,0,11,1,0.000000,10,9,7,15,4,6,
10,0,11,1,0.000000,7,5,1,12,4,6,
11,0,11,1,0.000000,2,4,14,9,1,13,
12,0,11,1,0.000000,9,13,5,6,0,12,
13,0,11,1,0.000000,9,0,10,8,12,10,
14,0,11,1,0.000000,3,7,3,10,6,7,
15,0,11,1,0.000000,1,13,13,2,9,1,
16,0,11,1,0.000000,8,12,5,7,5,7,
17,0,11,1,0.000000,4,15,4,10,5,4,
18,0,11,1,0.000000,6,14,5,0,6,1,
19,0,11,1,0.000000,10,9,8,13,4,15,
20,0,11,1,0.000000,5,5,12,2,7,6,
21,0,11,1,0.000000,3,15,2,8,6,7,
22,0,11,1,0.000000,15,11,6,4,5,12,
23,0,11,1,0.000000,8,11,10,13,12,1,
24,0,11,1,0.000000,15,6,10,7,4,14,
25,0,11,1,0.000000,6,9,3,3,11,10,
26,0,11,1,0.000000,9,14,10,11,6,0,
27,0,11,1,0.000000,2,6,11,9,10,0,
28,0,11,1,0.000000,5,2,12,15,0,8,
29,0,11,1,0.000000,0,15,14,11,6,2,
30,0,11,1,0.000000,9,13,11,13,0,6,
31,0,11,1,0.000000,7,9,4,1,4,11,
32,0,11,1,0.000000,2,6,1,13,15,11,
33,0,11,1,0.000000,14,4,13,10,4,13,
34,0,11,1,0.000000,2,4,12,0,15,3,
35,0,11,1,0.000000,3,9,0,14,6,0,
36,0,11,1,0.000000,5,13,9,9,15,13,
37,0,11,1,0.000000,4,1,3,5,14,3,
38,0,11,1,0.000000,0,12,7,14,6,11,
39,0,11,1,0.000000,11,8,0,8,9,15,
40,0,11,1,0.000000,11,12,8,11,10,14,
41,0,11,1,0.000000,11,15,12,4,9,11,
42,0,11,1,0.000000,1,13,12,4,3,10,
43,0,11,1,0.000000,7,3,7,15,1,13,
44,0,11,1,0.000000,10,13,6,10,5,15,
45,0,11,1,0.000000,10,0,11,2,11,5,
46,0,11,1,0.000000,1,6,5,13,10,14,
47,0,11,1,0.000000,8,11,11,4,15,14,
48,0,11,1,0.000000,14,7,2,5,6,3,
49,0,11,1,0.000000,3,0,0,9,11,5,
