#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,256,256,256,256,256,0.000041
1,0,0,256,7818,8074,0.001292
2,0,0,256,46723,54797,0.008768
3,0,0,256,117488,172285,0.027566
4,0,0,256,266344,438629,0.070181
5,0,0,256,507937,946566,0.151451
6,0,0,256,670849,1617415,0.258786
7,0,0,256,829419,2446834,0.391493
8,0,0,256,938998,3385832,0.541733
9,0,0,256,926979,4312811,0.690050
10,0,0,256,723848,5036659,0.805865
11,0,0,256,508259,5544918,0.887187
12,0,0,256,331870,5876788,0.940286
