#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,2217,2220,0.000142
2,3,3,9,14835,17055,0.001092
3,3,3,12,46207,63262,0.004049
4,3,3,15,102866,166128,0.010632
5,3,3,18,189645,355773,0.022769
6,3,3,21,313440,669213,0.042830
7,3,2,23,478935,1148148,0.073481
8,3,3,26,667258,1815406,0.116186
9,3,3,29,885328,2700734,0.172847
10,3,3,32,1088989,3789723,0.242542
11,3,3,35,1267434,5057157,0.323658
12,3,2,37,1398042,6455199,0.413133
13,3,2,39,1472640,7927839,0.507382
14,3,3,42,1412596,9340435,0.597788
15,3,0,42,1277087,10617522,0.679521
16,3,0,42,1095827,11713349,0.749654
17,3,2,44,915313,12628662,0.808234
18,3,0,44,766863,13395525,0.857314
19,3,0,44,628788,14024313,0.897556
20,3,1,45,482960,14507273,0.928465
