#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,208,211,0.000013
2,3,3,9,3516,3727,0.000222
3,3,3,12,23747,27474,0.001638
4,3,3,15,91656,119130,0.007101
5,3,3,18,249478,368608,0.021971
6,3,3,21,569130,937738,0.055894
7,3,3,24,1129749,2067487,0.123232
8,3,3,27,1835894,3903381,0.232660
9,3,3,30,2506196,6409577,0.382041
10,3,2,32,2871236,9280813,0.553180
11,3,3,35,2709433,11990246,0.714674
12,3,0,35,2123285,14113531,0.841232
13,3,1,36,1401529,15515060,0.924770
