#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,8,8,8,8,8,0.000064
1,8,8,16,152,160,0.001280
2,8,8,24,634,794,0.006352
3,8,8,32,1359,2153,0.017224
4,8,7,39,2859,5012,0.040096
5,8,7,46,5155,10167,0.081336
6,8,8,54,7678,17845,0.142760
7,8,8,62,10425,28270,0.226160
8,8,6,68,12762,41032,0.328256
9,8,5,73,15081,56113,0.448904
10,8,4,77,15624,71737,0.573896
11,8,4,81,14243,85980,0.687840
12,8,4,85,12447,98427,0.787416
13,8,3,88,10031,108458,0.867664
14,8,1,89,7248,115706,0.925648
