#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,2217,2220,0.000142
2,3,3,9,14701,16921,0.001083
3,3,3,12,44226,61147,0.003913
4,3,3,15,96540,157687,0.010092
5,3,3,18,177185,334872,0.021432
6,3,3,21,282804,617676,0.039531
7,3,3,24,425377,1043053,0.066755
8,3,3,27,611494,1654547,0.105891
9,3,2,29,813309,2467856,0.157943
10,3,2,31,1018271,3486127,0.223112
11,3,2,33,1210362,4696489,0.300575
12,3,2,35,1363887,6060376,0.387864
13,3,1,36,1467382,7527758,0.481777
14,3,3,39,1463302,8991060,0.575428
15,3,1,40,1374468,10365528,0.663394
16,3,2,42,1229520,11595048,0.742083
17,3,2,44,1036444,12631492,0.808415
18,3,0,44,841180,13472672,0.862251
19,3,0,44,662707,14135379,0.904664
20,3,0,44,514130,14649509,0.937569
