#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,33,36,0.000002
2,3,3,9,63,99,0.000006
3,3,3,12,93,192,0.000012
4,3,3,15,123,315,0.000020
5,3,3,18,153,468,0.000029
6,3,3,21,183,651,0.000041
7,3,3,24,213,864,0.000054
8,3,3,27,243,1107,0.000069
9,3,3,30,273,1380,0.000086
10,3,3,33,303,1683,0.000105
11,3,3,36,333,2016,0.000126
12,3,3,39,363,2379,0.000149
13,3,3,42,393,2772,0.000173
14,3,3,45,423,3195,0.000200
15,3,3,48,453,3648,0.000228
16,3,3,51,483,4131,0.000258
17,3,3,54,513,4644,0.000290
18,3,3,57,543,5187,0.000324
19,3,3,60,573,5760,0.000360
20,3,3,63,595,6355,0.000397
21,3,3,66,623,6978,0.000436
22,3,3,69,653,7631,0.000477
23,3,3,72,683,8314,0.000520
24,3,3,75,713,9027,0.000564
25,3,3,78,743,9770,0.000611
26,3,3,81,773,10543,0.000659
27,3,3,84,803,11346,0.000709
28,3,3,87,833,12179,0.000761
29,3,3,90,863,13042,0.000815
30,3,3,93,893,13935,0.000871
31,3,3,96,923,14858,0.000929
32,3,3,99,953,15811,0.000988
33,3,3,102,983,16794,0.001050
34,3,3,105,1013,17807,0.001113
35,3,3,108,1043,18850,0.001178
36,3,3,111,1073,19923,0.001245
37,3,3,114,1103,21026,0.001314
38,3,3,117,1133,22159,0.001385
39,3,3,120,1163,23322,0.001458
40,3,3,123,1193,24515,0.001532
41,3,3,126,1223,25738,0.001609
42,3,3,129,1253,26991,0.001687
43,3,3,132,1283,28274,0.001767
44,3,3,135,1313,29587,0.001849
45,3,3,138,1343,30930,0.001933
46,3,3,141,1373,32303,0.002019
47,3,3,144,1403,33706,0.002107
48,3,3,147,1433,35139,0.002196
49,3,3,150,1463,36602,0.002288
50,3,3,153,1493,38095,0.002381
51,3,3,156,1523,39618,0.002476
52,3,3,159,1553,41171,0.002573
53,3,3,162,1583,42754,0.002672
54,3,3,165,1613,44367,0.002773
55,3,3,168,1643,46010,0.002876
56,3,3,171,1673,47683,0.002980
57,3,3,174,1703,49386,0.003087
58,3,3,177,1733,51119,0.003195
59,3,3,180,1763,52882,0.003305
60,3,3,183,1793,54675,0.003417
61,3,3,186,1823,56498,0.003531
62,3,3,189,1853,58351,0.003647
63,3,3,192,1883,60234,0.003765
64,3,3,195,1913,62147,0.003884
65,3,3,198,1943,64090,0.004006
66,3,3,201,1973,66063,0.004129
67,3,3,204,2003,68066,0.004254
68,3,3,207,2033,70099,0.004381
69,3,3,210,2063,72162,0.004510
70,3,3,213,2093,74255,0.004641
71,3,3,216,2123,76378,0.004774
72,3,3,219,2153,78531,0.004908
73,3,3,222,2183,80714,0.005045
74,3,3,225,2213,82927,0.005183
75,3,3,228,2243,85170,0.005323
76,3,3,231,2273,87443,0.005465
77,3,3,234,2303,89746,0.005609
78,3,3,237,2333,92079,0.005755
79,3,2,239,2362,94441,0.005903
80,3,3,242,2383,96824,0.006051
81,3,3,245,2413,99237,0.006202
82,3,3,248,2443,101680,0.006355
83,3,3,251,2473,104153,0.006510
84,3,2,253,2502,106655,0.006666
85,3,3,256,2513,109168,0.006823
86,3,3,259,2543,111711,0.006982
87,3,3,262,2573,114284,0.007143
88,3,3,265,2603,116887,0.007305
89,3,3,268,2631,119518,0.007470
90,3,3,271,2653,122171,0.007636
91,3,3,274,2683,124854,0.007803
92,3,3,277,2713,127567,0.007973
93,3,3,280,2743,130310,0.008144
94,3,3,283,2773,133083,0.008318
95,3,3,286,2803,135886,0.008493
96,3,3,289,2833,138719,0.008670
97,3,3,292,2863,141582,0.008849
98,3,3,295,2893,144475,0.009030
99,3,3,298,2923,147398,0.009212
100,3,3,301,2953,150351,0.009397
101,3,3,304,2983,153334,0.009583
102,3,3,307,3013,156347,0.009772
103,3,3,310,3043,159390,0.009962
104,3,3,313,3073,162463,0.010154
105,3,3,316,3103,165566,0.010348
106,3,3,319,3133,168699,0.010544
107,3,3,322,3163,171862,0.010741
108,3,3,325,3193,175055,0.010941
109,3,3,328,3223,178278,0.011142
110,3,3,331,3253,181531,0.011346
111,3,3,334,3283,184814,0.011551
112,3,3,337,3313,188127,0.011758
113,3,3,340,3343,191470,0.011967
114,3,3,343,3373,194843,0.012178
115,3,3,346,3403,198246,0.012390
116,3,2,348,3432,201678,0.012605
117,3,3,351,3443,205121,0.012820
118,3,3,354,3473,208594,0.013037
119,3,3,357,3503,212097,0.013256
120,3,3,360,3533,215630,0.013477
121,3,3,363,3563,219193,0.013700
122,3,3,366,3593,222786,0.013924
123,3,3,369,3623,226409,0.014151
124,3,3,372,3653,230062,0.014379
125,3,3,375,3683,233745,0.014609
126,3,3,378,3713,237458,0.014841
127,3,3,381,3743,241201,0.015075
128,3,3,384,3773,244974,0.015311
129,3,3,387,3803,248777,0.015549
130,3,3,390,3833,252610,0.015788
131,3,3,393,3863,256473,0.016030
132,3,3,396,3893,260366,0.016273
133,3,3,399,3923,264289,0.016518
134,3,3,402,3953,268242,0.016765
135,3,3,405,3983,272225,0.017014
136,3,3,408,4013,276238,0.017265
137,3,3,411,4038,280276,0.017517
138,3,3,414,4063,284339,0.017771
139,3,3,417,4093,288432,0.018027
140,3,3,420,4123,292555,0.018285
141,3,3,423,4153,296708,0.018544
142,3,2,425,4182,300890,0.018806
143,3,3,428,4203,305093,0.019068
144,3,3,431,4233,309326,0.019333
145,3,3,434,4263,313589,0.019599
146,3,3,437,4293,317882,0.019868
147,3,3,440,4323,322205,0.020138
148,3,3,443,4351,326556,0.020410
149,3,3,446,4371,330927,0.020683
