#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,135,138,0.000008
2,3,3,9,1344,1482,0.000086
3,3,3,12,5880,7362,0.000428
4,3,3,15,17842,25204,0.001464
5,3,3,18,44740,69944,0.004064
6,3,3,21,97202,167146,0.009712
7,3,3,24,190481,357627,0.020780
8,3,3,27,333984,691611,0.040186
9,3,3,30,540252,1231863,0.071577
10,3,3,33,817684,2049547,0.119088
11,3,2,35,1136921,3186468,0.185148
12,3,2,37,1488529,4674997,0.271638
13,3,1,38,1808090,6483087,0.376697
14,3,3,41,2037793,8520880,0.495102
15,3,2,43,2108897,10629777,0.617638
16,3,1,44,1930174,12559951,0.729790
17,3,1,45,1584201,14144152,0.821839
18,3,0,45,1173352,15317504,0.890016
19,3,0,45,796786,16114290,0.936313
