#id,creation_time,radius,volume,volume_perc,center_r1,center_r2,center_r3,center_r4,center_r5
0,0,15,1,0.000000,2,3,19,21,16,
1,0,15,1,0.000000,9,2,4,5,0,
2,0,15,1,0.000000,21,14,14,21,7,
3,0,15,1,0.000000,0,15,1,16,2,
4,0,15,1,0.000000,8,10,16,10,15,
5,0,15,1,0.000000,17,21,22,8,1,
6,0,15,1,0.000000,15,12,4,12,11,
7,0,15,1,0.000000,23,21,13,2,4,
8,0,15,1,0.000000,15,23,20,4,21,
9,0,15,1,0.000000,2,5,13,5,23,
10,0,15,1,0.000000,17,13,9,9,23,
11,0,15,1,0.000000,1,3,21,23,13,
12,0,15,1,0.000000,0,15,2,4,2,
13,0,15,1,0.000000,13,2,24,4,6,
14,0,15,1,0.000000,5,19,4,0,1,
15,0,15,1,0.000000,2,2,8,16,8,
16,0,15,1,0.000000,6,8,23,17,19,
17,0,15,1,0.000000,24,18,22,20,18,
18,0,15,1,0.000000,12,20,9,15,2,
19,0,15,1,0.000000,11,3,6,12,9,
20,0,15,1,0.000000,13,17,4,19,17,
21,0,15,1,0.000000,7,24,22,15,17,
22,0,15,1,0.000000,5,23,0,5,16,
23,0,15,1,0.000000,22,4,9,19,2,
24,0,15,1,0.000000,5,7,24,14,22,
25,0,15,1,0.000000,3,2,2,10,15,
26,0,15,1,0.000000,12,0,9,18,21,
27,0,15,1,0.000000,4,0,20,1,17,
28,0,15,1,0.000000,12,8,15,15,13,
29,0,15,1,0.000000,8,12,20,18,8,
30,0,15,1,0.000000,22,0,15,21,14,
31,0,15,1,0.000000,14,0,18,19,12,
32,0,15,1,0.000000,10,8,12,20,3,
33,0,15,1,0.000000,10,1,3,6,2,
34,0,15,1,0.000000,22,20,12,12,10,
35,0,15,1,0.000000,0,21,24,20,16,
36,0,15,1,0.000000,8,19,16,0,18,
37,0,15,1,0.000000,7,17,18,0,13,
38,0,15,1,0.000000,7,11,21,21,8,
39,0,15,1,0.000000,24,6,9,4,14,
40,0,15,1,0.000000,13,1,10,0,15,
41,0,15,1,0.000000,22,2,13,24,0,
42,0,15,1,0.000000,6,7,19,24,9,
43,0,15,1,0.000000,12,8,1,7,9,
44,0,15,1,0.000000,16,14,22,12,10,
45,0,15,1,0.000000,7,13,19,18,17,
46,0,15,1,0.000000,8,6,20,18,8,
47,0,15,1,0.000000,11,18,10,1,17,
48,0,15,1,0.000000,10,8,24,5,9,
49,0,15,1,0.000000,10,19,18,14,4,
