#id,creation_time,radius,volume,volume_perc,center_r1,center_r2,center_r3,center_r4,center_r5
0,0,28,1,0.000000,9,15,2,7,27,
1,0,28,1,0.000000,9,1,9,21,3,
2,0,28,1,0.000000,13,18,3,24,7,
3,1,20,1,0.000000,9,17,4,19,10,
4,1,20,1,0.000000,12,20,20,14,19,
5,1,20,1,0.000000,5,4,1,15,2,
6,2,14,1,0.000000,10,8,2,24,15,
7,2,14,1,0.000000,1,6,16,10,11,
8,2,14,1,0.000000,4,7,1,7,3,
9,3,9,1,0.000000,8,0,4,13,19,
10,3,9,1,0.000000,27,9,11,19,24,
11,4,5,1,0.000000,2,1,24,3,23,
12,5,1,1,0.000000,18,2,10,23,27,
13,5,1,1,0.000000,1,22,20,24,25,
