#id,creation_time,radius,volume,volume_perc,center_x,center_y,center_z
0,0,72,1,0.000000,131,99,77,
1,0,72,1,0.000000,130,147,20,
2,0,72,1,0.000000,25,192,205,
3,0,72,1,0.000000,148,163,78,
4,0,72,1,0.000000,190,20,114,
5,0,72,1,0.000000,154,137,32,
6,0,72,1,0.000000,91,85,12,
7,0,72,1,0.000000,237,245,207,
8,0,72,1,0.000000,61,67,27,
9,0,72,1,0.000000,168,66,177,
10,0,72,1,0.000000,215,49,129,
11,0,72,1,0.000000,145,179,26,
12,0,72,1,0.000000,165,205,70,
13,0,72,1,0.000000,222,103,86,
14,0,72,1,0.000000,51,145,106,
15,0,72,1,0.000000,17,151,95,
16,0,72,1,0.000000,152,242,32,
17,0,72,1,0.000000,164,82,28,
18,0,72,1,0.000000,224,143,197,
19,0,72,1,0.000000,1,61,115,
20,0,72,1,0.000000,30,129,164,
21,0,72,1,0.000000,159,24,94,
22,0,72,1,0.000000,185,41,151,
23,0,72,1,0.000000,6,13,106,
24,0,72,1,0.000000,194,166,103,
25,0,72,1,0.000000,50,184,4,
26,0,72,1,0.000000,145,86,99,
27,0,72,1,0.000000,177,102,181,
28,0,72,1,0.000000,57,76,176,
29,0,72,1,0.000000,5,179,89,
30,0,72,1,0.000000,222,210,218,
31,0,72,1,0.000000,137,119,242,
32,0,72,1,0.000000,83,157,33,
33,0,72,1,0.000000,234,15,149,
34,0,72,1,0.000000,192,209,65,
35,0,72,1,0.000000,45,9,249,
36,0,72,1,0.000000,151,154,187,
37,0,72,1,0.000000,102,183,142,
38,0,72,1,0.000000,135,241,218,
39,0,72,1,0.000000,61,98,0,
40,0,72,1,0.000000,3,70,210,
41,0,72,1,0.000000,221,59,181,
42,0,72,1,0.000000,66,142,88,
43,0,72,1,0.000000,201,228,103,
44,0,72,1,0.000000,100,22,164,
45,0,72,1,0.000000,18,169,173,
46,0,72,1,0.000000,119,71,179,
47,0,72,1,0.000000,57,173,215,
48,0,72,1,0.000000,199,161,206,
49,0,72,1,0.000000,19,222,156,
