#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,8799,8802,0.000550
2,3,3,9,23427,32229,0.002014
3,3,3,12,39503,71732,0.004483
4,3,3,15,55304,127036,0.007940
5,3,3,18,74600,201636,0.012602
6,3,3,21,95008,296644,0.018540
7,3,3,24,115556,412200,0.025763
8,3,3,27,134783,546983,0.034186
9,3,3,30,150208,697191,0.043574
10,3,3,33,177280,874471,0.054654
11,3,3,36,190844,1065315,0.066582
12,3,3,39,217877,1283192,0.080200
13,3,3,42,244025,1527217,0.095451
14,3,3,45,245323,1772540,0.110784
15,3,3,48,264739,2037279,0.127330
16,3,3,51,284165,2321444,0.145090
17,3,3,54,306042,2627486,0.164218
18,3,3,57,301125,2928611,0.183038
19,3,3,60,320241,3248852,0.203053
20,3,2,62,340853,3589705,0.224357
21,3,2,64,356651,3946356,0.246647
22,3,2,66,371324,4317680,0.269855
23,3,2,68,387443,4705123,0.294070
24,3,3,71,357325,5062448,0.316403
25,3,2,73,367737,5430185,0.339387
26,3,2,75,376815,5807000,0.362938
27,3,2,77,382992,6189992,0.386875
28,3,3,80,391710,6581702,0.411356
29,3,2,82,400670,6982372,0.436398
30,3,1,83,404139,7386511,0.461657
31,3,2,85,401218,7787729,0.486733
32,3,2,87,351956,8139685,0.508730
33,3,1,88,349745,8489430,0.530589
34,3,2,90,351309,8840739,0.552546
35,3,0,90,352896,9193635,0.574602
36,3,0,90,353903,9547538,0.596721
37,3,2,92,351926,9899464,0.618717
38,3,1,93,350955,10250419,0.640651
39,3,0,93,348935,10599354,0.662460
40,3,2,95,343253,10942607,0.683913
41,3,0,95,335732,11278339,0.704896
42,3,1,96,327195,11605534,0.725346
43,3,1,97,317847,11923381,0.745211
44,3,1,98,268630,12192011,0.762001
45,3,0,98,258525,12450536,0.778158
46,3,0,98,247509,12698045,0.793628
47,3,0,98,235228,12933273,0.808330
48,3,0,98,223122,13156395,0.822275
49,3,0,98,212552,13368947,0.835559
50,3,0,98,200252,13569199,0.848075
51,3,0,98,190599,13759798,0.859987
52,3,0,98,177532,13937330,0.871083
53,3,1,99,164904,14102234,0.881390
54,3,1,100,154089,14256323,0.891020
55,3,0,100,144650,14400973,0.900061
56,3,0,100,133789,14534762,0.908423
57,3,0,100,123751,14658513,0.916157
58,3,0,100,114912,14773425,0.923339
59,3,0,100,102895,14876320,0.929770
60,3,1,101,90002,14966322,0.935395
61,3,0,101,80750,15047072,0.940442
62,3,0,101,73780,15120852,0.945053
63,3,0,101,66572,15187424,0.949214
