#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,208,211,0.000013
2,3,3,9,3505,3716,0.000221
3,3,3,12,22982,26698,0.001591
4,3,3,15,82564,109262,0.006513
5,3,3,18,218006,327268,0.019507
6,3,3,21,489388,816656,0.048676
7,3,2,23,957807,1774463,0.105766
8,3,3,26,1583838,3358301,0.200170
9,3,1,27,2204972,5563273,0.331597
10,3,0,27,2626702,8189975,0.488161
11,3,2,29,2632535,10822510,0.645072
12,3,1,30,2203448,13025958,0.776408
13,3,2,32,1582109,14608067,0.870709
14,3,0,32,1051517,15659584,0.933384
