#id,creation_time,radius,volume,volume_perc,center_r1,center_r2,center_r3,center_r4,center_r5,center_r6
0,0,11,1,0.000000,12,0,9,9,13,6,
1,0,11,1,0.000000,2,15,10,1,13,8,
2,0,11,1,0.000000,2,9,13,1,1,9,
3,0,11,1,0.000000,6,14,7,13,5,14,
4,0,11,1,0.000000,15,5,6,1,8,5,
5,0,11,1,0.000000,1,5,6,10,14,3,
6,0,11,1,0.000000,0,0,2,11,1,0,
7,0,11,1,0.000000,3,3,9,0,4,10,
8,0,11,1,0.000000,9,10,9,0,8,14,
9,0,11,1,0.000000,14,7,3,4,8,12,
10,0,11,1,0.000000,10,9,1,0,3,15,
11,0,11,1,0.000000,3,4,15,6,15,0,
12,0,11,1,0.000000,6,2,4,15,3,8,
13,0,11,1,0.000000,10,12,3,3,13,11,
14,0,11,1,0.000000,1,11,2,4,0,10,
15,0,11,1,0.000000,0,10,3,1,10,6,
16,0,11,1,0.000000,0,13,10,15,3,9,
17,0,11,1,0.000000,0,9,12,4,9,15,
18,0,11,1,0.000000,12,3,11,15,6,8,
19,0,11,1,0.000000,10,7,4,12,11,4,
20,0,11,1,0.000000,6,12,14,9,13,8,
21,0,11,1,0.000000,0,14,5,10,13,9,
22,0,11,1,0.000000,4,13,2,0,1,11,
23,0,11,1,0.000000,15,14,14,10,13,4,
24,0,11,1,0.000000,3,8,11,7,4,7,
25,0,11,1,0.000000,11,11,3,9,4,0,
26,0,11,1,0.000000,1,4,14,6,15,12,
27,0,11,1,0.000000,15,3,9,2,3,11,
28,0,11,1,0.000000,13,2,9,12,12,6,
29,0,11,1,0.000000,0,15,14,12,6,3,
30,0,11,1,0.000000,3,1,14,6,10,2,
31,0,11,1,0.000000,6,11,7,5,2,6,
32,0,11,1,0.000000,1,1,9,10,3,12,
33,0,11,1,0.000000,5,1,14,14,13,10,
34,0,11,1,0.000000,5,13,10,3,9,0,
35,0,11,1,0.000000,6,12,2,4,2,12,
36,0,11,1,0.000000,7,9,8,14,14,10,
37,0,11,1,0.000000,4,15,11,13,9,15,
38,0,11,1,0.000000,9,15,0,7,13,13,
39,0,11,1,0.000000,1,2,10,11,6,4,
40,0,11,1,0.000000,12,12,0,14,1,3,
41,0,11,1,0.000000,10,8,12,2,6,10,
42,0,11,1,0.000000,12,10,9,8,7,2,
43,0,11,1,0.000000,7,0,1,7,7,15,
44,0,11,1,0.000000,4,8,1,14,4,7,
45,0,11,1,0.000000,2,0,4,3,14,5,
46,0,11,1,0.000000,6,8,13,2,11,3,
47,0,11,1,0.000000,12,7,13,5,15,4,
48,0,11,1,0.000000,7,6,4,9,13,11,
49,0,11,1,0.000000,8,1,3,9,0,7,
