#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,16,16,16,16,16,0.000003
1,16,16,32,507,523,0.000084
2,16,16,48,3417,3940,0.000630
3,16,16,64,10701,14641,0.002343
4,16,16,80,27783,42424,0.006788
5,16,16,96,63006,105430,0.016869
6,16,16,112,115449,220879,0.035341
7,16,15,127,190854,411733,0.065877
8,16,14,141,292961,704694,0.112751
9,16,14,155,419052,1123746,0.179799
10,16,14,169,545727,1669473,0.267116
11,16,11,180,655872,2325345,0.372055
12,16,12,192,732467,3057812,0.489250
13,16,9,201,742190,3800002,0.608000
14,16,5,206,692350,4492352,0.718776
15,16,7,213,583532,5075884,0.812141
16,16,4,217,452959,5528843,0.884615
17,16,2,219,314152,5842995,0.934879
