# log(t);log(-log(1-X))
0.0000000000,-7.5053172167
0.6931471806,-6.2066246386
1.0986122887,-5.3976444601
1.3862943611,-4.8097223578
1.6094379124,-4.3331008278
1.7917594692,-3.9396497479
1.9459101491,-3.6082628681
2.0794415417,-3.3248039646
2.1972245773,-3.0825803671
2.3025850930,-2.8556592455
2.3978952728,-2.6626849500
2.4849066498,-2.4828814811
2.5649493575,-2.3104883912
2.6390573296,-2.1579253977
2.7080502011,-2.0109051545
2.7725887222,-1.8709085668
2.8332133441,-1.7380507970
2.8903717579,-1.6225649777
2.9444389792,-1.5116843646
2.9957322736,-1.4037801485
3.0445224377,-1.2986695858
3.0910424534,-1.1963788056
3.1354942159,-1.0968828217
3.1780538303,-1.0096718436
3.2188758249,-0.9236091122
3.2580965380,-0.8399346020
3.2958368660,-0.7591111946
3.3322045102,-0.6798574996
3.3672958300,-0.6023107481
3.4011973817,-0.5261646615
3.4339872045,-0.4515417098
3.4657359028,-0.3866757311
3.4965075615,-0.3235447400
3.5263605246,-0.2613589628
3.5553480615,-0.2003239899
3.5835189385,-0.1401797131
3.6109179126,-0.0806106714
3.6375861597,-0.0215836252
3.6635616461,0.0366763997
3.6888794541,0.0938029762
3.7135720667,0.1498588886
3.7376696183,0.2051053120
3.7612001157,0.2593251889
3.7841896339,0.3055337828
3.8066624898,0.3510473572
3.8286413965,0.3958766582
3.8501476017,0.4400795631
3.8712010109,0.4835641173
3.8918202981,0.5261033695
3.9120230054,0.5678852369
3.9318256327,0.6090349391
3.9512437186,0.6493803925
3.9702919136,0.6893390213
3.9889840466,0.7283865706
4.0073331852,0.7667831502
4.0253516907,0.8040076200
4.0430512678,0.8403557821
4.0604430105,0.8757303712
4.0775374439,0.9101690981
4.0943445622,0.9442697382
4.1108738642,0.9783434385
4.1271343850,1.0122945071
4.1431347264,1.0458731274
4.1588830834,1.0744979695
