#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,50,50,50,50,50,0.000003
1,0,0,50,4800,4850,0.000303
2,0,0,50,12600,17450,0.001091
3,0,0,50,19980,37430,0.002339
4,0,0,50,28073,65503,0.004094
5,0,0,50,36777,102280,0.006392
6,0,0,50,43586,145866,0.009117
7,0,0,50,51194,197060,0.012316
8,0,0,50,58889,255949,0.015997
9,0,0,50,64569,320518,0.020032
10,0,0,50,71689,392207,0.024513
11,0,0,50,78330,470537,0.029409
12,0,0,50,84727,555264,0.034704
13,0,0,50,90765,646029,0.040377
14,0,0,50,97398,743427,0.046464
15,0,0,50,103180,846607,0.052913
16,0,0,50,109751,956358,0.059772
17,0,0,50,117085,1073443,0.067090
18,0,0,50,121929,1195372,0.074711
19,0,0,50,127672,1323044,0.082690
20,0,0,50,135262,1458306,0.091144
21,0,0,50,138492,1596798,0.099800
22,0,0,50,145916,1742714,0.108920
23,0,0,50,148485,1891199,0.118200
24,0,0,50,153248,2044447,0.127778
25,0,0,50,158697,2203144,0.137696
26,0,0,50,162062,2365206,0.147825
27,0,0,50,166352,2531558,0.158222
28,0,0,50,171789,2703347,0.168959
29,0,0,50,175282,2878629,0.179914
30,0,0,50,178823,3057452,0.191091
31,0,0,50,182453,3239905,0.202494
32,0,0,50,187286,3427191,0.214199
33,0,0,50,192446,3619637,0.226227
34,0,0,50,195580,3815217,0.238451
35,0,0,50,196479,4011696,0.250731
36,0,0,50,201586,4213282,0.263330
37,0,0,50,203065,4416347,0.276022
38,0,0,50,207078,4623425,0.288964
39,0,0,50,210747,4834172,0.302136
40,0,0,50,210449,5044621,0.315289
41,0,0,50,211276,5255897,0.328494
42,0,0,50,212498,5468395,0.341775
43,0,0,50,211074,5679469,0.354967
44,0,0,50,212281,5891750,0.368234
45,0,0,50,210750,6102500,0.381406
46,0,0,50,210957,6313457,0.394591
47,0,0,50,210291,6523748,0.407734
48,0,0,50,210375,6734123,0.420883
49,0,0,50,210395,6944518,0.434032
50,0,0,50,209290,7153808,0.447113
51,0,0,50,208350,7362158,0.460135
52,0,0,50,207392,7569550,0.473097
53,0,0,50,203747,7773297,0.485831
54,0,0,50,201727,7975024,0.498439
55,0,0,50,198781,8173805,0.510863
56,0,0,50,197265,8371070,0.523192
57,0,0,50,193896,8564966,0.535310
58,0,0,50,192667,8757633,0.547352
59,0,0,50,190699,8948332,0.559271
60,0,0,50,187366,9135698,0.570981
61,0,0,50,188023,9323721,0.582733
62,0,0,50,183746,9507467,0.594217
63,0,0,50,181016,9688483,0.605530
64,0,0,50,179287,9867770,0.616736
65,0,0,50,176725,10044495,0.627781
66,0,0,50,174295,10218790,0.638674
67,0,0,50,171212,10390002,0.649375
68,0,0,50,168641,10558643,0.659915
69,0,0,50,166953,10725596,0.670350
70,0,0,50,163902,10889498,0.680594
71,0,0,50,161333,11050831,0.690677
72,0,0,50,159503,11210334,0.700646
73,0,0,50,157331,11367665,0.710479
74,0,0,50,155792,11523457,0.720216
75,0,0,50,153523,11676980,0.729811
76,0,0,50,148636,11825616,0.739101
77,0,0,50,144914,11970530,0.748158
78,0,0,50,142069,12112599,0.757037
79,0,0,50,138418,12251017,0.765689
80,0,0,50,135133,12386150,0.774134
81,0,0,50,130057,12516207,0.782263
82,0,0,50,126333,12642540,0.790159
83,0,0,50,122691,12765231,0.797827
84,0,0,50,118131,12883362,0.805210
85,0,0,50,113193,12996555,0.812285
86,0,0,50,109200,13105755,0.819110
87,0,0,50,105972,13211727,0.825733
88,0,0,50,102733,13314460,0.832154
89,0,0,50,101529,13415989,0.838499
90,0,0,50,99341,13515330,0.844708
91,0,0,50,97135,13612465,0.850779
92,0,0,50,95466,13707931,0.856746
93,0,0,50,92386,13800317,0.862520
94,0,0,50,89573,13889890,0.868118
95,0,0,50,86674,13976564,0.873535
96,0,0,50,82989,14059553,0.878722
97,0,0,50,79100,14138653,0.883666
98,0,0,50,74867,14213520,0.888345
99,0,0,50,70892,14284412,0.892776
100,0,0,50,68510,14352922,0.897058
101,0,0,50,65336,14418258,0.901141
102,0,0,50,62229,14480487,0.905030
103,0,0,50,59200,14539687,0.908730
104,0,0,50,56087,14595774,0.912236
105,0,0,50,53465,14649239,0.915577
106,0,0,50,50151,14699390,0.918712
107,0,0,50,47753,14747143,0.921696
108,0,0,50,45518,14792661,0.924541
109,0,0,50,43788,14836449,0.927278
110,0,0,50,42051,14878500,0.929906
111,0,0,50,40682,14919182,0.932449
112,0,0,50,39037,14958219,0.934889
113,0,0,50,37910,14996129,0.937258
114,0,0,50,36695,15032824,0.939551
115,0,0,50,35425,15068249,0.941766
116,0,0,50,34539,15102788,0.943924
117,0,0,50,33256,15136044,0.946003
118,0,0,50,31824,15167868,0.947992
119,0,0,50,30889,15198757,0.949922
