#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,183,186,0.000012
2,3,3,9,279,465,0.000029
3,3,3,12,363,828,0.000052
4,3,3,15,435,1263,0.000079
5,3,3,18,513,1776,0.000111
6,3,3,21,579,2355,0.000147
7,3,3,24,633,2988,0.000187
8,3,3,27,675,3663,0.000229
9,3,3,30,705,4368,0.000273
10,3,3,33,783,5151,0.000322
11,3,3,36,795,5946,0.000372
12,3,3,39,867,6813,0.000426
13,3,3,42,939,7752,0.000485
14,3,3,45,927,8679,0.000542
15,3,3,48,993,9672,0.000605
16,3,3,51,1059,10731,0.000671
17,3,3,54,1125,11856,0.000741
18,3,3,57,1083,12939,0.000809
19,3,2,59,1142,14081,0.000880
20,3,3,62,1183,15264,0.000954
21,3,3,65,1243,16507,0.001032
22,3,3,68,1303,17810,0.001113
23,3,3,71,1363,19173,0.001198
24,3,3,74,1281,20454,0.001278
25,3,3,77,1335,21789,0.001362
26,3,3,80,1389,23178,0.001449
27,3,3,83,1443,24621,0.001539
28,3,3,86,1497,26118,0.001632
29,3,3,89,1551,27669,0.001729
30,3,3,92,1605,29274,0.001830
31,3,3,95,1659,30933,0.001933
32,3,3,98,1523,32456,0.002028
33,3,3,101,1571,34027,0.002127
34,3,3,104,1619,35646,0.002228
35,3,3,107,1667,37313,0.002332
36,3,3,110,1715,39028,0.002439
37,3,3,113,1763,40791,0.002549
38,3,3,116,1811,42602,0.002663
39,3,3,119,1859,44461,0.002779
40,3,3,122,1907,46368,0.002898
41,3,3,125,1955,48323,0.003020
42,3,3,128,2003,50326,0.003145
43,3,3,131,2051,52377,0.003274
44,3,3,134,1837,54214,0.003388
45,3,3,137,1879,56093,0.003506
46,3,3,140,1921,58014,0.003626
47,3,3,143,1963,59977,0.003749
48,3,3,146,2005,61982,0.003874
49,3,3,149,2047,64029,0.004002
50,3,3,152,2089,66118,0.004132
51,3,3,155,2131,68249,0.004266
52,3,3,158,2173,70422,0.004401
53,3,3,161,2215,72637,0.004540
54,3,3,164,2257,74894,0.004681
55,3,3,167,2299,77193,0.004825
56,3,3,170,2341,79534,0.004971
57,3,3,173,2383,81917,0.005120
58,3,3,176,2425,84342,0.005271
59,3,3,179,2467,86809,0.005426
60,3,3,182,2509,89318,0.005582
61,3,3,185,2551,91869,0.005742
62,3,3,188,2593,94462,0.005904
63,3,3,191,2635,97097,0.006069
64,3,3,194,2295,99392,0.006212
65,3,3,197,2331,101723,0.006358
66,3,3,200,2367,104090,0.006506
67,3,3,203,2403,106493,0.006656
68,3,3,206,2439,108932,0.006808
69,3,3,209,2475,111407,0.006963
70,3,3,212,2511,113918,0.007120
71,3,3,215,2547,116465,0.007279
72,3,3,218,2583,119048,0.007441
73,3,3,221,2619,121667,0.007604
74,3,3,224,2655,124322,0.007770
75,3,3,227,2691,127013,0.007938
76,3,3,230,2727,129740,0.008109
77,3,3,233,2757,132497,0.008281
78,3,3,236,2787,135284,0.008455
79,3,3,239,2823,138107,0.008632
80,3,3,242,2859,140966,0.008810
81,3,3,245,2895,143861,0.008991
82,3,3,248,2931,146792,0.009175
83,3,3,251,2967,149759,0.009360
84,3,3,254,3003,152762,0.009548
85,3,3,257,3039,155801,0.009738
86,3,3,260,3075,158876,0.009930
87,3,3,263,3111,161987,0.010124
88,3,3,266,3147,165134,0.010321
89,3,3,269,3183,168317,0.010520
90,3,3,272,3219,171536,0.010721
91,3,3,275,3255,174791,0.010924
92,3,3,278,3291,178082,0.011130
93,3,3,281,3327,181409,0.011338
94,3,3,284,3363,184772,0.011548
95,3,3,287,3399,188171,0.011761
96,3,3,290,3435,191606,0.011975
97,3,3,293,3471,195077,0.012192
98,3,3,296,3507,198584,0.012412
99,3,3,299,3543,202127,0.012633
100,3,3,302,2983,205110,0.012819
101,3,3,305,3013,208123,0.013008
102,3,3,308,3043,211166,0.013198
103,3,3,311,3073,214239,0.013390
104,3,3,314,3103,217342,0.013584
105,3,3,317,3133,220475,0.013780
106,3,3,320,3163,223638,0.013977
107,3,3,323,3193,226831,0.014177
108,3,3,326,3223,230054,0.014378
109,3,3,329,3253,233307,0.014582
110,3,3,332,3281,236588,0.014787
111,3,3,335,3303,239891,0.014993
112,3,3,338,3333,243224,0.015201
113,3,3,341,3363,246587,0.015412
114,3,3,344,3393,249980,0.015624
115,3,3,347,3423,253403,0.015838
116,3,3,350,3453,256856,0.016053
117,3,3,353,3483,260339,0.016271
118,3,3,356,3513,263852,0.016491
119,3,2,358,3542,267394,0.016712
120,3,3,361,3563,270957,0.016935
121,3,3,364,3593,274550,0.017159
122,3,3,367,3623,278173,0.017386
123,3,3,370,3653,281826,0.017614
124,3,3,373,3683,285509,0.017844
125,3,3,376,3713,289222,0.018076
126,3,3,379,3743,292965,0.018310
127,3,3,382,3773,296738,0.018546
128,3,3,385,3803,300541,0.018784
129,3,3,388,3833,304374,0.019023
130,3,3,391,3863,308237,0.019265
131,3,3,394,3893,312130,0.019508
132,3,3,397,3923,316053,0.019753
133,3,3,400,3943,319996,0.020000
134,3,3,403,3973,323969,0.020248
135,3,3,406,4003,327972,0.020498
136,3,3,409,4033,332005,0.020750
137,3,2,411,4062,336067,0.021004
138,3,3,414,4083,340150,0.021259
139,3,3,417,4113,344263,0.021516
140,3,3,420,4143,348406,0.021775
141,3,3,423,4171,352577,0.022036
142,3,3,426,4193,356770,0.022298
143,3,3,429,4223,360993,0.022562
144,3,2,431,4252,365245,0.022828
145,3,3,434,4273,369518,0.023095
146,3,3,437,4303,373821,0.023364
147,3,3,440,4324,378145,0.023634
148,3,3,443,4353,382498,0.023906
149,3,3,446,4383,386881,0.024180
