#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,99,102,0.000006
2,3,3,9,699,801,0.000048
3,3,3,12,2256,3057,0.000182
4,3,3,15,5894,8951,0.000534
5,3,3,18,13296,22247,0.001326
6,3,3,21,24218,46465,0.002770
7,3,3,24,40235,86700,0.005168
8,3,3,27,63845,150545,0.008973
9,3,3,30,97312,247857,0.014773
10,3,3,33,139487,387344,0.023088
11,3,3,36,189917,577261,0.034407
12,3,3,39,253296,830557,0.049505
13,3,3,42,328556,1159113,0.069089
14,3,3,45,413486,1572599,0.093734
15,3,3,48,504350,2076949,0.123796
16,3,3,51,600939,2677888,0.159615
17,3,3,54,712643,3390531,0.202091
18,3,3,57,836067,4226598,0.251925
19,3,3,60,953126,5179724,0.308736
20,3,2,62,1057927,6237651,0.371793
21,3,2,64,1144821,7382472,0.440030
22,3,3,67,1195818,8578290,0.511306
23,3,2,69,1205104,9783394,0.583136
24,3,3,72,1170733,10954127,0.652917
25,3,2,74,1090052,12044179,0.717889
26,3,2,76,972011,13016190,0.775825
27,3,0,76,829689,13845879,0.825279
28,3,0,76,689463,14535342,0.866374
29,3,0,76,559878,15095220,0.899745
30,3,0,76,446083,15541303,0.926334
31,3,0,76,348468,15889771,0.947104
