#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,135,138,0.000008
2,3,3,9,1294,1432,0.000083
3,3,3,12,5511,6943,0.000403
4,3,3,15,16587,23530,0.001367
5,3,3,18,41085,64615,0.003754
6,3,3,21,86025,150640,0.008753
7,3,3,24,164516,315156,0.018312
8,3,3,27,287569,602725,0.035021
9,3,3,30,465471,1068196,0.062067
10,3,2,32,711884,1780080,0.103431
11,3,3,35,1013816,2793896,0.162338
12,3,3,38,1349182,4143078,0.240732
13,3,1,39,1664175,5807253,0.337428
14,3,3,42,1912014,7719267,0.448524
15,3,3,45,2035076,9754343,0.566771
16,3,1,46,1950918,11705261,0.680128
17,3,0,46,1672360,13377621,0.777300
18,3,2,48,1284082,14661703,0.851911
19,3,1,49,909421,15571124,0.904753
20,3,0,49,614203,16185327,0.940440
