#id,creation_time,radius,volume,volume_perc,center_r1,center_r2,center_r3,center_r4,center_r5,center_r6
0,0,11,1,0.000000,9,2,13,7,15,7,
1,0,11,1,0.000000,12,2,3,7,7,12,
2,0,11,1,0.000000,6,12,13,8,2,6,
3,0,11,1,0.000000,1,10,3,13,0,10,
4,0,11,1,0.000000,7,11,7,3,4,7,
5,0,11,1,0.000000,6,13,10,3,4,9,
6,0,11,1,0.000000,10,0,12,13,8,3,
7,0,11,1,0.000000,10,14,15,7,6,2,
8,0,11,1,0.000000,13,8,12,0,5,12,
9,0,11,1,0.000000,10,12,7,2,15,12,
10,0,11,1,0.000000,9,5,9,3,8,14,
11,0,11,1,0.000000,13,3,14,9,0,6,
12,0,11,1,0.000000,12,10,5,11,1,11,
13,0,11,1,0.000000,13,14,3,9,15,8,
14,0,11,1,0.000000,6,9,5,13,11,4,
15,0,11,1,0.000000,9,5,10,3,8,2,
16,0,11,1,0.000000,1,5,5,15,14,6,
17,0,11,1,0.000000,6,10,0,11,6,2,
18,0,11,1,0.000000,6,3,0,10,13,15,
19,0,11,1,0.000000,2,3,9,7,0,4,
20,0,11,1,0.000000,12,10,9,6,13,2,
21,0,11,1,0.000000,8,14,7,14,13,6,
22,0,11,1,0.000000,4,3,0,4,14,6,
23,0,11,1,0.000000,6,5,10,7,15,7,
24,0,11,1,0.000000,6,1,10,15,9,10,
25,0,11,1,0.000000,4,5,4,13,11,1,
26,0,11,1,0.000000,15,3,15,7,1,13,
27,0,11,1,0.000000,13,5,0,13,10,15,
28,0,11,1,0.000000,4,0,4,14,7,3,
29,0,11,1,0.000000,5,14,4,15,13,13,
30,0,11,1,0.000000,9,1,2,14,15,13,
31,0,11,1,0.000000,15,14,1,15,5,2,
32,0,11,1,0.000000,12,2,8,12,0,2,
33,0,11,1,0.000000,11,4,2,15,2,10,
34,0,11,1,0.000000,2,7,8,7,6,5,
35,0,11,1,0.000000,4,15,7,7,13,6,
36,0,11,1,0.000000,4,13,4,5,12,10,
37,0,11,1,0.000000,8,8,12,0,4,12,
38,0,11,1,0.000000,2,0,0,4,15,2,
39,0,11,1,0.000000,14,2,9,6,9,15,
40,0,11,1,0.000000,12,13,15,3,4,12,
41,0,11,1,0.000000,9,9,9,13,14,5,
42,0,11,1,0.000000,7,6,13,4,6,2,
43,0,11,1,0.000000,0,8,2,1,13,1,
44,0,11,1,0.000000,3,11,3,13,2,12,
45,0,11,1,0.000000,12,14,10,11,1,14,
46,0,11,1,0.000000,8,10,7,1,7,6,
47,0,11,1,0.000000,7,15,12,4,3,3,
48,0,11,1,0.000000,6,3,11,8,4,8,
49,0,11,1,0.000000,10,8,4,13,5,6,
