#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,16,16,16,16,16,0.000003
1,16,16,32,514,530,0.000085
2,16,16,48,3535,4065,0.000650
3,16,16,64,11253,15318,0.002451
4,16,16,80,29465,44783,0.007165
5,16,16,96,66199,110982,0.017757
6,16,16,112,118538,229520,0.036723
7,16,16,128,191237,420757,0.067321
8,16,16,144,287032,707789,0.113246
9,16,14,158,403507,1111296,0.177807
10,16,12,170,521192,1632488,0.261198
11,16,12,182,623731,2256219,0.360995
12,16,15,197,700653,2956872,0.473100
13,16,7,204,728014,3684886,0.589582
14,16,5,209,702086,4386972,0.701916
15,16,4,213,607676,4994648,0.799144
16,16,6,219,471201,5465849,0.874536
17,16,0,219,321689,5787538,0.926006
