#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,50,50,50,50,50,0.000003
1,0,0,50,0,50,0.000003
2,0,0,50,0,50,0.000003
3,0,0,50,1558,1608,0.000096
4,0,0,50,9363,10971,0.000654
5,0,0,50,23855,34826,0.002076
6,0,0,50,56205,91031,0.005426
7,0,0,50,294151,385182,0.022959
8,0,0,50,655728,1040910,0.062043
9,0,0,50,1236158,2277068,0.135724
10,0,0,50,1836872,4113940,0.245210
11,0,0,50,3614657,7728597,0.460660
12,0,0,50,3703656,11432253,0.681415
13,0,0,50,2627259,14059512,0.838012
14,0,0,50,1515069,15574581,0.928317
