#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,16,16,16,16,16,0.000003
1,16,16,32,507,523,0.000084
2,16,16,48,3450,3973,0.000636
3,16,16,64,10949,14922,0.002388
4,16,16,80,28400,43322,0.006932
5,16,16,96,63903,107225,0.017156
6,16,16,112,116897,224122,0.035860
7,16,15,127,192821,416943,0.066711
8,16,14,141,296069,713012,0.114082
9,16,13,154,427600,1140612,0.182498
10,16,12,166,561411,1702023,0.272324
11,16,7,173,669865,2371888,0.379502
12,16,8,181,735640,3107528,0.497204
13,16,6,187,734619,3842147,0.614744
14,16,7,194,668283,4510430,0.721669
15,16,5,199,544841,5055271,0.808843
16,16,0,199,405978,5461249,0.873800
17,16,3,202,279789,5741038,0.918566
18,16,1,203,187937,5928975,0.948636
