#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,99,102,0.000006
2,3,3,9,685,787,0.000047
3,3,3,12,2131,2918,0.000174
4,3,3,15,5501,8419,0.000502
5,3,3,18,12448,20867,0.001244
6,3,3,21,22624,43491,0.002592
7,3,3,24,38338,81829,0.004877
8,3,3,27,62400,144229,0.008597
9,3,3,30,96793,241022,0.014366
10,3,3,33,138947,379969,0.022648
11,3,3,36,190789,570758,0.034020
12,3,3,39,256960,827718,0.049336
13,3,3,42,334430,1162148,0.069269
14,3,3,45,427781,1589929,0.094767
15,3,3,48,525419,2115348,0.126085
16,3,2,50,635791,2751139,0.163981
17,3,3,53,750428,3501567,0.208710
18,3,2,55,852404,4353971,0.259517
19,3,1,56,939678,5293649,0.315526
20,3,1,57,1004236,6297885,0.375383
21,3,2,59,1050736,7348621,0.438012
22,3,3,62,1064488,8413109,0.501460
23,3,0,62,1052855,9465964,0.564215
24,3,1,63,1021917,10487881,0.625126
25,3,1,64,974330,11462211,0.683201
26,3,1,65,909658,12371869,0.737421
27,3,0,65,816246,13188115,0.786073
28,3,0,65,722906,13911021,0.829161
29,3,0,65,630347,14541368,0.866733
30,3,0,65,538173,15079541,0.898811
31,3,0,65,445202,15524743,0.925347
32,3,1,66,355534,15880277,0.946538
