#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,8,8,8,8,8,0.000064
1,8,8,16,142,150,0.001200
2,8,8,24,587,737,0.005896
3,8,8,32,1278,2015,0.016120
4,8,8,40,2700,4715,0.037720
5,8,8,48,4972,9687,0.077496
6,8,8,56,7635,17322,0.138576
7,8,7,63,10719,28041,0.224328
8,8,7,70,13342,41383,0.331064
9,8,6,76,15737,57120,0.456960
10,8,4,80,16043,73163,0.585304
11,8,5,85,14760,87923,0.703384
12,8,1,86,12839,100762,0.806096
13,8,1,87,9878,110640,0.885120
14,8,1,88,6573,117213,0.937704
