#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,2217,2220,0.000142
2,3,3,9,14835,17055,0.001092
3,3,3,12,45739,62794,0.004019
4,3,3,15,101336,164130,0.010504
5,3,3,18,187133,351263,0.022481
6,3,3,21,302571,653834,0.041845
7,3,3,24,452295,1106129,0.070792
8,3,3,27,638743,1744872,0.111672
9,3,2,29,854199,2599071,0.166341
10,3,3,32,1062096,3661167,0.234315
11,3,3,35,1245482,4906649,0.314026
12,3,2,37,1375417,6282066,0.402052
13,3,1,38,1445779,7727845,0.494582
14,3,1,39,1433114,9160959,0.586301
15,3,1,40,1351214,10512173,0.672779
16,3,0,40,1209942,11722115,0.750215
17,3,3,43,996147,12718262,0.813969
18,3,0,43,788397,13506659,0.864426
19,3,0,43,625242,14131901,0.904442
20,3,0,43,475990,14607891,0.934905
