#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,16,16,16,16,16,0.000003
1,16,16,32,507,523,0.000084
2,16,16,48,3452,3975,0.000636
3,16,16,64,10945,14920,0.002387
4,16,16,80,28565,43485,0.006958
5,16,16,96,64600,108085,0.017294
6,16,16,112,117955,226040,0.036166
7,16,16,128,192653,418693,0.066991
8,16,14,142,292311,711004,0.113761
9,16,15,157,416812,1127816,0.180451
10,16,10,167,540273,1668089,0.266894
11,16,12,179,648544,2316633,0.370661
12,16,11,190,731541,3048174,0.487708
13,16,10,200,751687,3799861,0.607978
14,16,7,207,696975,4496836,0.719494
15,16,5,212,576259,5073095,0.811695
16,16,0,212,430875,5503970,0.880635
17,16,1,213,299410,5803380,0.928541
