#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,50,50,50,50,50,0.000003
1,0,0,50,0,50,0.000003
2,0,0,50,0,50,0.000003
3,0,0,50,880,930,0.000060
4,0,0,50,2991,3921,0.000251
5,0,0,50,4693,8614,0.000551
6,0,0,50,9984,18598,0.001190
7,0,0,50,37210,55808,0.003572
8,0,0,50,61924,117732,0.007535
9,0,0,50,106219,223951,0.014333
10,0,0,50,142006,365957,0.023421
11,0,0,50,307489,673446,0.043101
12,0,0,50,452175,1125621,0.072040
13,0,0,50,569846,1695467,0.108510
14,0,0,50,698169,2393636,0.153193
15,0,0,50,842307,3235943,0.207100
16,0,0,50,1263445,4499388,0.287961
17,0,0,50,1357784,5857172,0.374859
18,0,0,50,1403302,7260474,0.464670
19,0,0,50,1395408,8655882,0.553976
20,0,0,50,1294135,9950017,0.636801
21,0,0,50,1158296,11108313,0.710932
22,0,0,50,1180010,12288323,0.786453
23,0,0,50,900900,13189223,0.844110
24,0,0,50,673361,13862584,0.887205
25,0,0,50,488657,14351241,0.918479
26,0,0,50,369394,14720635,0.942121
