#id,creation_time,radius,volume,volume_perc,center_r1,center_r2,center_r3,center_r4
0,0,45,1,0.000000,44,31,52,5,
1,0,45,1,0.000000,7,5,63,15,
2,0,45,1,0.000000,47,56,26,36,
3,1,37,1,0.000000,21,44,5,10,
4,1,37,1,0.000000,21,55,18,36,
5,1,37,1,0.000000,33,25,59,59,
6,2,31,1,0.000000,26,63,51,27,
7,2,31,1,0.000000,23,16,45,3,
8,2,31,1,0.000000,48,33,9,55,
9,3,26,1,0.000000,39,8,6,22,
10,3,26,1,0.000000,1,33,58,22,
11,3,26,1,0.000000,13,63,32,34,
12,4,22,1,0.000000,55,50,6,24,
13,4,22,1,0.000000,11,2,19,37,
14,4,22,1,0.000000,1,6,1,25,
15,5,18,1,0.000000,23,46,28,7,
16,5,18,1,0.000000,16,37,62,55,
17,5,18,1,0.000000,46,5,13,47,
18,6,14,1,0.000000,38,7,5,51,
19,6,14,1,0.000000,6,37,22,61,
20,6,14,1,0.000000,23,28,21,35,
21,7,10,1,0.000000,56,21,13,8,
22,8,7,1,0.000000,59,12,63,41,
23,8,7,1,0.000000,17,12,24,55,
24,9,4,1,0.000000,2,0,23,25,
