#id,creation_time,radius,volume,volume_perc,center_x,center_y
0,0,12,1,0.000400,7,35,
1,0,12,1,0.000400,19,17,
2,0,12,1,0.000400,27,35,
3,0,12,1,0.000400,19,40,
4,1,11,1,0.000400,28,31,
5,1,11,1,0.000400,37,12,
6,1,11,1,0.000400,16,46,
7,1,11,1,0.000400,40,36,
8,2,10,1,0.000400,13,15,
9,2,10,1,0.000400,21,20,
10,2,10,1,0.000400,5,15,
11,2,10,1,0.000400,23,6,
12,3,9,1,0.000400,1,7,
13,3,9,1,0.000400,26,43,
14,3,9,1,0.000400,14,6,
15,3,9,1,0.000400,37,21,
16,4,8,1,0.000400,43,8,
17,4,8,1,0.000400,40,20,
18,4,8,1,0.000400,45,9,
19,4,8,1,0.000400,12,23,
20,5,7,1,0.000400,40,49,
21,5,7,1,0.000400,38,8,
22,5,7,1,0.000400,48,28,
23,5,7,1,0.000400,47,11,
24,6,6,1,0.000400,43,18,
25,6,6,1,0.000400,31,0,
26,6,6,1,0.000400,34,7,
27,7,5,1,0.000400,16,33,
28,8,4,1,0.000400,4,26,
29,8,4,1,0.000400,1,49,
30,11,1,1,0.000400,2,24,
