#id,creation_time,radius,volume,volume_perc,center_x,center_y
0,0,600,1,0.000000,1346,1848,
1,0,600,1,0.000000,728,3496,
2,0,600,1,0.000000,3902,2704,
3,1,570,1,0.000000,664,3216,
4,1,570,1,0.000000,515,341,
5,1,570,1,0.000000,3283,3883,
6,2,547,1,0.000000,1087,3709,
7,2,547,1,0.000000,2363,3324,
8,2,547,1,0.000000,564,552,
9,3,527,1,0.000000,3069,290,
10,3,527,1,0.000000,3243,1424,
11,3,527,1,0.000000,3593,3351,
12,4,509,1,0.000000,1988,2519,
13,4,509,1,0.000000,3359,3538,
14,4,509,1,0.000000,2393,0,
15,5,492,1,0.000000,1478,3739,
16,5,492,1,0.000000,1848,2207,
17,5,492,1,0.000000,3587,1750,
18,6,476,1,0.000000,1263,252,
19,6,476,1,0.000000,1318,2131,
20,6,476,1,0.000000,945,602,
21,7,461,1,0.000000,2014,2033,
22,7,461,1,0.000000,311,377,
23,7,461,1,0.000000,1709,1227,
24,8,447,1,0.000000,1282,1130,
25,8,447,1,0.000000,1517,877,
26,8,447,1,0.000000,2554,1462,
27,9,434,1,0.000000,229,894,
28,9,434,1,0.000000,3981,3588,
29,9,434,1,0.000000,433,2374,
30,10,421,1,0.000000,3588,2263,
31,10,421,1,0.000000,2465,1789,
32,10,421,1,0.000000,822,2053,
33,11,409,1,0.000000,3539,2086,
34,11,409,1,0.000000,2657,1210,
35,11,409,1,0.000000,569,3602,
36,12,397,1,0.000000,2164,2583,
37,12,397,1,0.000000,1635,2827,
38,12,397,1,0.000000,3312,3696,
39,13,385,1,0.000000,54,594,
40,13,385,1,0.000000,826,1923,
41,14,374,1,0.000000,3385,2053,
42,14,374,1,0.000000,1641,1412,
43,15,363,1,0.000000,1741,1582,
44,15,363,1,0.000000,28,558,
45,15,363,1,0.000000,3371,850,
46,16,352,1,0.000000,2611,3262,
47,16,352,1,0.000000,3288,1620,
48,16,352,1,0.000000,472,3857,
49,17,341,1,0.000000,1223,2636,
50,17,341,1,0.000000,2792,3210,
51,17,341,1,0.000000,1463,2105,
52,18,331,1,0.000000,2907,1869,
53,18,331,1,0.000000,3051,85,
54,18,331,1,0.000000,3792,875,
55,19,321,1,0.000000,3818,3177,
56,19,321,1,0.000000,2928,798,
57,19,321,1,0.000000,2896,922,
58,20,311,1,0.000000,2210,989,
59,20,311,1,0.000000,2504,2590,
60,21,301,1,0.000000,3441,511,
61,21,301,1,0.000000,1137,3081,
62,22,291,1,0.000000,2939,3706,
63,22,291,1,0.000000,950,2083,
64,22,291,1,0.000000,2917,2766,
65,23,281,1,0.000000,540,2176,
66,23,281,1,0.000000,2261,428,
67,24,272,1,0.000000,3957,100,
68,24,272,1,0.000000,3230,3205,
69,25,263,1,0.000000,1022,1440,
70,25,263,1,0.000000,194,3878,
71,25,263,1,0.000000,383,1742,
72,26,254,1,0.000000,1753,176,
73,26,254,1,0.000000,3257,736,
74,27,245,1,0.000000,1204,2548,
75,27,245,1,0.000000,443,2155,
76,29,227,1,0.000000,2688,2288,
77,29,227,1,0.000000,2581,2646,
78,31,209,1,0.000000,492,1393,
79,31,209,1,0.000000,163,3097,
80,32,201,1,0.000000,185,2192,
81,32,201,1,0.000000,2321,628,
82,33,193,1,0.000000,3880,1946,
83,34,185,1,0.000000,3082,2921,
84,34,185,1,0.000000,234,2015,
85,35,177,1,0.000000,179,122,
86,35,177,1,0.000000,2520,2024,
87,36,169,1,0.000000,3769,637,
88,36,169,1,0.000000,2461,756,
89,37,161,1,0.000000,761,2647,
90,37,161,1,0.000000,2948,3082,
91,38,153,1,0.000000,1971,3217,
92,38,153,1,0.000000,3252,1852,
93,41,129,1,0.000000,2831,3513,
94,42,121,1,0.000000,2360,3944,
95,42,121,1,0.000000,2160,1661,
96,44,106,1,0.000000,1836,3202,
97,48,78,1,0.000000,3998,1264,
98,52,50,1,0.000000,3202,2515,
99,59,1,1,0.000000,2913,2393,
