#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,16,16,16,16,16,0.006400
1,0,0,16,124,140,0.056000
2,0,0,16,167,307,0.122800
3,0,0,16,194,501,0.200400
4,0,0,16,319,820,0.328000
5,0,0,16,217,1037,0.414800
6,0,0,16,231,1268,0.507200
7,0,0,16,192,1460,0.584000
8,0,0,16,187,1647,0.658800
9,0,0,16,185,1832,0.732800
10,0,0,16,122,1954,0.781600
11,0,0,16,130,2084,0.833600
12,0,0,16,91,2175,0.870000
13,0,0,16,90,2265,0.906000
14,0,0,16,58,2323,0.929200
15,0,0,16,36,2359,0.943600
