#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,8,8,8,8,8,0.000064
1,8,8,16,147,155,0.001240
2,8,8,24,608,763,0.006104
3,8,8,32,1316,2079,0.016632
4,8,8,40,2737,4816,0.038528
5,8,8,48,5030,9846,0.078768
6,8,7,55,7559,17405,0.139240
7,8,7,62,10378,27783,0.222264
8,8,5,67,13055,40838,0.326704
9,8,4,71,15539,56377,0.451016
10,8,1,72,15472,71849,0.574792
11,8,3,75,14205,86054,0.688432
12,8,4,79,12114,98168,0.785344
13,8,0,79,9973,108141,0.865128
14,8,0,79,7242,115383,0.923064
