# log(t);log(-log(1-X))
0.0000000000,-9.3728168000
0.6931471806,-7.3412957741
1.0986122887,-6.0165897854
1.3862943611,-4.9459391508
1.6094379124,-4.0319087772
1.7917594692,-3.2880643619
1.9459101491,-2.6589257742
2.0794415417,-2.1068650962
2.1972245773,-1.6145062937
2.3025850930,-1.1768635111
2.3978952728,-0.7871635447
2.4849066498,-0.4373659082
2.5649493575,-0.1235334471
2.6390573296,0.1636165748
2.7080502011,0.4219885550
2.7725887222,0.6534766985
2.8332133441,0.8610809800
2.8903717579,1.0490890116
