#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,16,16,16,16,16,0.000003
1,16,16,32,507,523,0.000084
2,16,16,48,3448,3971,0.000635
3,16,16,64,10902,14873,0.002380
4,16,16,80,28044,42917,0.006867
5,16,16,96,63183,106100,0.016976
6,16,16,112,114940,221040,0.035366
7,16,16,128,188247,409287,0.065486
8,16,15,143,288882,698169,0.111707
9,16,16,159,415491,1113660,0.178186
10,16,11,170,538316,1651976,0.264316
11,16,14,184,643485,2295461,0.367274
12,16,11,195,717190,3012651,0.482024
13,16,5,200,725036,3737687,0.598030
14,16,6,206,669394,4407081,0.705133
15,16,5,211,558033,4965114,0.794418
16,16,4,215,432271,5397385,0.863582
17,16,3,218,316618,5714003,0.914240
18,16,3,221,219680,5933683,0.949389
