#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,2217,2220,0.000142
2,3,3,9,14122,16342,0.001046
3,3,3,12,43147,59489,0.003807
4,3,3,15,99187,158676,0.010155
5,3,3,18,186944,345620,0.022120
6,3,3,21,300207,645827,0.041333
7,3,3,24,434913,1080740,0.069167
8,3,3,27,595351,1676091,0.107270
9,3,3,30,794924,2471015,0.158145
10,3,1,31,1018109,3489124,0.223304
11,3,3,34,1235597,4724721,0.302382
12,3,3,37,1388581,6113302,0.391251
13,3,3,40,1482088,7595390,0.486105
14,3,2,42,1501737,9097127,0.582216
15,3,1,43,1466433,10563560,0.676068
16,3,0,43,1359905,11923465,0.763102
17,3,0,43,1120568,13044033,0.834818
18,3,0,43,872975,13917008,0.890689
19,3,1,44,638267,14555275,0.931538
