#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,2217,2220,0.000142
2,3,3,9,14611,16831,0.001077
3,3,3,12,44515,61346,0.003926
4,3,3,15,101872,163218,0.010446
5,3,3,18,187993,351211,0.022478
6,3,3,21,302656,653867,0.041847
7,3,3,24,443890,1097757,0.070256
8,3,2,26,614912,1712669,0.109611
9,3,3,29,815183,2527852,0.161783
10,3,2,31,1034054,3561906,0.227962
11,3,3,34,1211237,4773143,0.305481
12,3,2,36,1354520,6127663,0.392170
13,3,2,38,1457788,7585451,0.485469
14,3,0,38,1465338,9050789,0.579250
15,3,2,40,1362359,10413148,0.666441
16,3,2,42,1142166,11555314,0.739540
17,3,1,43,938595,12493909,0.799610
18,3,0,43,809187,13303096,0.851398
19,3,0,43,678366,13981462,0.894814
20,3,0,43,517416,14498878,0.927928
