#id,creation_time,radius,volume,volume_perc,center_x,center_y,center_z
0,0,106,1,0.000000,68,134,76,
1,0,106,1,0.000000,133,92,215,
2,0,106,1,0.000000,137,151,204,
3,1,101,1,0.000000,203,109,49,
4,1,101,1,0.000000,76,243,248,
5,1,101,1,0.000000,13,205,112,
6,2,96,1,0.000000,32,238,127,
7,2,96,1,0.000000,163,107,159,
8,2,96,1,0.000000,115,39,8,
9,3,91,1,0.000000,156,89,230,
10,3,91,1,0.000000,230,9,115,
11,3,91,1,0.000000,56,244,59,
12,4,86,1,0.000000,123,131,210,
13,4,86,1,0.000000,77,187,171,
14,4,86,1,0.000000,228,115,164,
15,5,81,1,0.000000,226,230,222,
16,5,81,1,0.000000,88,12,210,
17,5,81,1,0.000000,68,28,169,
18,6,76,1,0.000000,227,143,208,
19,6,76,1,0.000000,88,49,150,
20,6,76,1,0.000000,68,131,11,
21,7,71,1,0.000000,35,188,6,
22,7,71,1,0.000000,94,61,239,
23,7,71,1,0.000000,157,241,28,
24,8,66,1,0.000000,95,48,226,
25,8,66,1,0.000000,67,238,91,
26,9,61,1,0.000000,27,158,119,
27,9,61,1,0.000000,196,238,12,
28,9,61,1,0.000000,7,76,61,
29,10,56,1,0.000000,157,246,193,
30,10,56,1,0.000000,168,32,233,
31,11,51,1,0.000000,16,237,239,
32,11,51,1,0.000000,44,66,61,
33,11,51,1,0.000000,40,161,109,
34,12,46,1,0.000000,119,228,199,
35,12,46,1,0.000000,210,107,108,
36,13,41,1,0.000000,4,69,20,
37,13,41,1,0.000000,49,90,154,
38,15,31,1,0.000000,42,40,131,
39,15,31,1,0.000000,242,0,238,
40,16,26,1,0.000000,202,181,144,
41,16,26,1,0.000000,72,27,80,
42,17,21,1,0.000000,232,196,123,
