#id,creation_time,radius,volume,volume_perc,center_x,center_y,center_z
0,0,154,1,0.000000,140,171,1,
1,0,154,1,0.000000,215,179,27,
2,0,154,1,0.000000,82,17,76,
3,1,124,1,0.000000,214,63,157,
4,1,124,1,0.000000,12,157,83,
5,1,124,1,0.000000,245,178,1,
6,2,101,1,0.000000,241,152,137,
7,2,101,1,0.000000,86,84,242,
8,2,101,1,0.000000,131,191,58,
9,3,81,1,0.000000,97,155,140,
10,3,81,1,0.000000,132,147,163,
11,3,81,1,0.000000,235,214,93,
12,4,63,1,0.000000,114,149,110,
13,4,63,1,0.000000,191,113,173,
14,4,63,1,0.000000,200,227,182,
15,5,46,1,0.000000,135,222,212,
16,5,46,1,0.000000,137,214,114,
17,5,46,1,0.000000,126,152,199,
18,6,30,1,0.000000,118,33,242,
19,6,30,1,0.000000,28,233,147,
20,6,30,1,0.000000,169,217,147,
21,7,15,1,0.000000,184,202,213,
