#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,50,50,50,50,50,0.000003
1,0,0,50,0,50,0.000003
2,0,0,50,0,50,0.000003
3,0,0,50,1559,1609,0.000096
4,0,0,50,9494,11103,0.000662
5,0,0,50,24402,35505,0.002116
6,0,0,50,57588,93093,0.005549
7,0,0,50,298923,392016,0.023366
8,0,0,50,659301,1051317,0.062663
9,0,0,50,1242180,2293497,0.136703
10,0,0,50,1862900,4156397,0.247741
11,0,0,50,3725326,7881723,0.469787
12,0,0,50,3713815,11595538,0.691148
13,0,0,50,2515743,14111281,0.841098
14,0,0,50,1444594,15555875,0.927202
