#id,creation_time,radius,volume,volume_perc,center_r1,center_r2,center_r3,center_r4
0,0,28,1,0.000000,49,39,32,37,
1,0,28,1,0.000000,30,23,61,5,
2,0,28,1,0.000000,26,54,41,60,
3,0,28,1,0.000000,22,55,16,20,
4,0,28,1,0.000000,49,1,30,10,
5,0,28,1,0.000000,4,2,56,4,
6,0,28,1,0.000000,6,48,32,30,
7,0,28,1,0.000000,11,20,23,60,
8,0,28,1,0.000000,59,55,34,26,
9,0,28,1,0.000000,15,31,31,41,
10,0,28,1,0.000000,21,9,37,43,
11,0,28,1,0.000000,0,53,0,49,
12,0,28,1,0.000000,55,30,59,59,
13,0,28,1,0.000000,32,52,63,38,
14,0,28,1,0.000000,36,31,4,47,
15,0,28,1,0.000000,51,27,44,47,
16,0,28,1,0.000000,19,14,9,34,
17,0,28,1,0.000000,45,40,11,2,
18,0,28,1,0.000000,49,48,45,50,
19,0,28,1,0.000000,38,45,35,29,
20,0,28,1,0.000000,11,31,24,43,
21,0,28,1,0.000000,19,24,17,55,
22,0,28,1,0.000000,55,22,38,43,
23,0,28,1,0.000000,49,18,26,4,
24,0,28,1,0.000000,32,35,38,13,
25,0,28,1,0.000000,11,49,15,61,
26,0,28,1,0.000000,34,61,47,8,
27,0,28,1,0.000000,42,18,37,54,
28,0,28,1,0.000000,49,61,33,4,
29,0,28,1,0.000000,21,51,59,13,
30,0,28,1,0.000000,9,34,56,58,
31,0,28,1,0.000000,52,18,63,21,
32,0,28,1,0.000000,53,37,34,0,
33,0,28,1,0.000000,23,50,61,57,
34,0,28,1,0.000000,47,44,1,25,
35,0,28,1,0.000000,63,38,15,48,
36,0,28,1,0.000000,35,49,53,57,
37,0,28,1,0.000000,36,48,6,45,
38,0,28,1,0.000000,18,62,39,7,
39,0,28,1,0.000000,16,38,28,5,
40,0,28,1,0.000000,12,62,5,35,
41,0,28,1,0.000000,48,3,28,31,
42,0,28,1,0.000000,47,29,57,46,
43,0,28,1,0.000000,3,8,31,38,
44,0,28,1,0.000000,57,20,31,29,
45,0,28,1,0.000000,4,37,10,23,
46,0,28,1,0.000000,35,50,30,51,
47,0,28,1,0.000000,24,58,56,36,
48,0,28,1,0.000000,56,62,7,41,
49,0,28,1,0.000000,1,35,8,48,
