#id,creation_time,radius,volume,volume_perc,center_r1,center_r2,center_r3,center_r4,center_r5,center_r6
0,0,15,1,0.000000,11,12,5,0,13,11,
1,0,15,1,0.000000,1,9,6,14,4,11,
2,0,15,1,0.000000,11,13,10,1,9,10,
3,1,14,1,0.000000,1,10,4,9,9,2,
4,1,14,1,0.000000,9,9,5,8,0,3,
5,1,14,1,0.000000,9,12,15,14,12,13,
6,2,13,1,0.000000,10,14,6,0,12,10,
7,2,13,1,0.000000,12,8,8,6,9,1,
8,2,13,1,0.000000,1,10,11,5,3,5,
9,3,12,1,0.000000,8,13,14,13,5,15,
10,3,12,1,0.000000,0,14,11,0,13,7,
11,3,12,1,0.000000,13,7,5,3,7,2,
12,4,11,1,0.000000,13,3,10,5,10,3,
13,4,11,1,0.000000,7,11,13,2,0,0,
14,4,11,1,0.000000,7,8,13,6,5,3,
15,5,10,1,0.000000,5,6,1,0,6,14,
16,5,10,1,0.000000,7,3,5,13,6,13,
17,5,10,1,0.000000,15,3,0,9,9,10,
18,6,9,1,0.000000,12,0,5,9,2,6,
19,6,9,1,0.000000,9,10,14,7,0,4,
20,6,9,1,0.000000,10,5,10,11,5,0,
21,7,8,1,0.000000,10,12,3,15,9,9,
22,7,8,1,0.000000,12,8,12,13,1,5,
23,7,8,1,0.000000,7,13,5,13,6,8,
24,8,7,1,0.000000,3,0,2,1,7,2,
25,8,7,1,0.000000,5,1,7,15,12,12,
26,9,6,1,0.000000,11,2,10,8,15,12,
27,9,6,1,0.000000,11,7,0,13,8,7,
28,10,5,1,0.000000,15,14,8,6,13,4,
29,10,5,1,0.000000,2,13,11,10,15,1,
30,11,4,1,0.000000,3,0,10,12,3,14,
31,11,4,1,0.000000,12,14,5,12,11,13,
32,14,1,1,0.000000,13,15,5,13,14,6,
33,14,1,1,0.000000,1,1,9,5,13,9,
