#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,208,211,0.000013
2,3,3,9,3475,3686,0.000220
3,3,3,12,22849,26535,0.001582
4,3,3,15,86228,112763,0.006721
5,3,3,18,235307,348070,0.020747
6,3,3,21,534326,882396,0.052595
7,3,3,24,1067534,1949930,0.116225
8,3,2,26,1791084,3741014,0.222982
9,3,2,28,2448317,6189331,0.368913
10,3,2,30,2801938,8991269,0.535921
11,3,2,32,2708283,11699552,0.697348
12,3,0,32,2228972,13928524,0.830205
13,3,0,32,1516029,15444553,0.920567
