#id,creation_time,radius,volume,volume_perc,center_r1,center_r2,center_r3,center_r4,center_r5
0,0,32,1,0.000000,14,4,3,23,4,
1,0,32,1,0.000000,9,8,1,5,8,
2,0,32,1,0.000000,1,14,18,20,20,
3,1,24,1,0.000000,12,7,24,26,4,
4,1,24,1,0.000000,20,2,4,19,19,
5,1,24,1,0.000000,3,5,11,12,14,
6,2,18,1,0.000000,13,11,19,17,6,
7,2,18,1,0.000000,7,10,26,8,15,
8,2,18,1,0.000000,6,22,13,9,14,
9,3,13,1,0.000000,5,21,22,1,3,
10,3,13,1,0.000000,10,5,18,26,25,
11,3,13,1,0.000000,9,13,2,4,26,
12,4,9,1,0.000000,27,27,1,10,20,
