#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,256,256,256,256,256,0.000041
1,0,0,256,7898,8154,0.001305
2,0,0,256,47410,55564,0.008890
3,0,0,256,119163,174727,0.027956
4,0,0,256,268961,443688,0.070990
5,0,0,256,511401,955089,0.152814
6,0,0,256,676061,1631150,0.260984
7,0,0,256,838061,2469211,0.395074
8,0,0,256,944573,3413784,0.546205
9,0,0,256,913720,4327504,0.692401
10,0,0,256,703375,5030879,0.804941
11,0,0,256,487528,5518407,0.882945
12,0,0,256,314258,5832665,0.933226
