# log(t);log(-log(1-X))
0.0000000000,-2.8760180608
0.6931471806,-2.0499380738
1.0986122887,-1.5271140564
1.3862943611,-0.9804828908
1.6094379124,-0.7086039409
1.7917594692,-0.4224086726
1.9459101491,-0.2161130585
2.0794415417,-0.0177256407
2.1972245773,0.1944944717
2.3025850930,0.3231740958
2.3978952728,0.4512139533
2.4849066498,0.5470928152
2.5649493575,0.6530606850
2.6390573296,0.7359545853
2.7080502011,0.8067212385
2.7725887222,0.8824750687
2.8332133441,0.9507323696
2.8903717579,1.0134689145
2.9444389792,1.0762633624
