#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,127,130,0.000008
2,3,3,9,1221,1351,0.000078
3,3,3,12,5557,6908,0.000401
4,3,3,15,17883,24791,0.001440
5,3,3,18,46099,70890,0.004119
6,3,3,21,101653,172543,0.010026
7,3,3,24,201487,374030,0.021733
8,3,3,27,362133,736163,0.042774
9,3,2,29,593288,1329451,0.077247
10,3,2,31,882445,2211896,0.128521
11,3,3,34,1212337,3424233,0.198963
12,3,3,37,1527363,4951596,0.287710
13,3,2,39,1766293,6717889,0.390340
14,3,2,41,1894800,8612689,0.500436
15,3,1,42,1879485,10492174,0.609643
16,3,0,42,1722743,12214917,0.709742
17,3,1,43,1471360,13686277,0.795234
18,3,1,44,1174812,14861089,0.863496
19,3,1,45,882630,15743719,0.914781
