#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,197,200,0.000012
2,3,3,9,3245,3445,0.000205
3,3,3,12,22723,26168,0.001560
4,3,3,15,91351,117519,0.007005
5,3,3,18,257753,375272,0.022368
6,3,3,21,599763,975035,0.058117
7,3,3,24,1186291,2161326,0.128825
8,3,3,27,1875913,4037239,0.240638
9,3,2,29,2525432,6562671,0.391166
10,3,1,30,2922782,9485453,0.565377
11,3,2,32,2771890,12257343,0.730595
12,3,2,34,2153670,14411013,0.858963
13,3,2,36,1359708,15770721,0.940008
