#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,1896,1899,0.000122
2,3,3,9,12858,14757,0.000944
3,3,3,12,39645,54402,0.003482
4,3,3,15,88165,142567,0.009124
5,3,2,17,164958,307525,0.019682
6,3,3,20,278501,586026,0.037506
7,3,3,23,428488,1014514,0.064929
8,3,3,26,604505,1619019,0.103617
9,3,3,29,799722,2418741,0.154799
10,3,3,32,992526,3411267,0.218321
11,3,3,35,1184247,4595514,0.294113
12,3,3,38,1331155,5926669,0.379307
13,3,1,39,1438338,7365007,0.471360
14,3,2,41,1499232,8864239,0.567311
15,3,0,41,1426163,10290402,0.658586
16,3,2,43,1236492,11526894,0.737721
17,3,2,45,1031762,12558656,0.803754
18,3,1,46,836603,13395259,0.857297
19,3,0,46,642711,14037970,0.898430
20,3,0,46,476470,14514440,0.928924
