#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,50,50,50,50,50,0.000003
1,0,0,50,1545,1595,0.000095
2,0,0,50,9354,10949,0.000653
3,0,0,50,24040,34989,0.002086
4,0,0,50,57033,92022,0.005485
5,0,0,50,118825,210847,0.012567
6,0,0,50,178871,389718,0.023229
7,0,0,50,265589,655307,0.039059
8,0,0,50,390306,1045613,0.062323
9,0,0,50,546522,1592135,0.094899
10,0,0,50,665664,2257799,0.134575
11,0,0,50,789354,3047153,0.181624
12,0,0,50,954024,4001177,0.238489
13,0,0,50,1060400,5061577,0.301693
14,0,0,50,1177042,6238619,0.371851
15,0,0,50,1196219,7434838,0.443151
16,0,0,50,1280023,8714861,0.519446
17,0,0,50,1303484,10018345,0.597140
18,0,0,50,1220540,11238885,0.669890
19,0,0,50,1113807,12352692,0.736278
20,0,0,50,987175,13339867,0.795118
21,0,0,50,856690,14196557,0.846181
22,0,0,50,669250,14865807,0.886071
23,0,0,50,521588,15387395,0.917160
24,0,0,50,387214,15774609,0.940240
