#id,creation_time,radius,volume,volume_perc,center_x,center_y
0,0,441,1,0.000000,1722,2482,
1,0,441,1,0.000000,3073,1752,
2,0,441,1,0.000000,2675,2581,
3,1,436,1,0.000000,332,3436,
4,1,436,1,0.000000,694,1031,
5,1,436,1,0.000000,2451,3792,
6,2,431,1,0.000000,1204,806,
7,2,431,1,0.000000,70,3039,
8,2,431,1,0.000000,3880,1560,
9,3,426,1,0.000000,1340,2194,
10,3,426,1,0.000000,2994,412,
11,3,426,1,0.000000,3254,1484,
12,4,421,1,0.000000,2422,1765,
13,4,421,1,0.000000,2484,3642,
14,4,421,1,0.000000,2675,618,
15,5,416,1,0.000000,318,750,
16,5,416,1,0.000000,3452,3392,
17,5,416,1,0.000000,2502,2479,
18,6,411,1,0.000000,2325,3186,
19,6,411,1,0.000000,1915,3019,
20,6,411,1,0.000000,218,367,
21,7,406,1,0.000000,3163,1774,
22,7,406,1,0.000000,1173,3233,
23,7,406,1,0.000000,1165,1405,
24,8,401,1,0.000000,794,2857,
25,8,401,1,0.000000,3599,140,
26,8,401,1,0.000000,3270,3206,
27,9,396,1,0.000000,1624,1692,
28,9,396,1,0.000000,1323,460,
29,9,396,1,0.000000,1686,3998,
30,10,391,1,0.000000,1078,2004,
31,10,391,1,0.000000,748,882,
32,10,391,1,0.000000,1748,3602,
33,11,386,1,0.000000,3362,426,
34,11,386,1,0.000000,2789,1277,
35,11,386,1,0.000000,3445,3359,
36,12,381,1,0.000000,1996,2961,
37,12,381,1,0.000000,1485,3521,
38,12,381,1,0.000000,2194,2651,
39,13,376,1,0.000000,926,3340,
40,13,376,1,0.000000,1508,878,
41,13,376,1,0.000000,3833,1130,
42,14,371,1,0.000000,84,1457,
43,14,371,1,0.000000,2822,1407,
44,14,371,1,0.000000,2270,860,
45,15,366,1,0.000000,1405,3348,
46,15,366,1,0.000000,3217,2506,
47,15,366,1,0.000000,583,1317,
48,16,361,1,0.000000,2108,3945,
49,16,361,1,0.000000,1743,1249,
50,16,361,1,0.000000,1574,1541,
51,17,356,1,0.000000,608,3923,
52,17,356,1,0.000000,502,2446,
53,17,356,1,0.000000,3444,3048,
54,18,351,1,0.000000,1097,371,
55,18,351,1,0.000000,2389,2957,
56,18,351,1,0.000000,1249,2222,
57,19,346,1,0.000000,88,1685,
58,19,346,1,0.000000,31,3262,
59,19,346,1,0.000000,3092,2301,
60,20,341,1,0.000000,123,849,
61,20,341,1,0.000000,2002,3692,
62,20,341,1,0.000000,3707,2937,
63,21,336,1,0.000000,1009,1816,
64,21,336,1,0.000000,3234,2753,
65,21,336,1,0.000000,3417,808,
66,22,331,1,0.000000,646,26,
67,22,331,1,0.000000,1083,1148,
68,22,331,1,0.000000,2472,528,
69,23,326,1,0.000000,196,3921,
70,23,326,1,0.000000,899,2937,
71,23,326,1,0.000000,2878,2500,
72,24,321,1,0.000000,1511,3318,
73,24,321,1,0.000000,185,1895,
74,24,321,1,0.000000,2933,3629,
75,25,316,1,0.000000,548,3408,
76,25,316,1,0.000000,3100,538,
77,26,311,1,0.000000,1839,109,
78,26,311,1,0.000000,2706,1073,
79,26,311,1,0.000000,3214,2123,
80,27,306,1,0.000000,2234,3860,
81,27,306,1,0.000000,2501,3317,
