#id,creation_time,radius,volume,volume_perc,center_r1,center_r2,center_r3,center_r4,center_r5,center_r6
0,0,15,1,0.000000,6,11,5,14,10,6,
1,0,15,1,0.000000,12,9,2,13,12,0,
2,0,15,1,0.000000,4,4,14,1,0,9,
3,1,14,1,0.000000,5,4,5,3,2,11,
4,1,14,1,0.000000,9,4,12,6,1,2,
5,1,14,1,0.000000,4,8,13,9,6,7,
6,2,13,1,0.000000,15,2,0,1,0,12,
7,2,13,1,0.000000,2,4,0,0,5,1,
8,2,13,1,0.000000,9,10,5,15,13,7,
9,3,12,1,0.000000,10,6,12,6,12,13,
10,3,12,1,0.000000,9,0,5,6,9,12,
11,3,12,1,0.000000,14,9,14,14,10,14,
12,4,11,1,0.000000,11,12,2,11,12,7,
13,4,11,1,0.000000,12,6,1,1,5,14,
14,4,11,1,0.000000,9,15,4,5,5,0,
15,5,10,1,0.000000,2,14,0,8,5,10,
16,5,10,1,0.000000,1,12,10,3,8,6,
17,6,9,1,0.000000,11,4,12,12,6,1,
18,6,9,1,0.000000,11,15,0,15,4,6,
19,6,9,1,0.000000,0,6,4,0,14,9,
20,7,8,1,0.000000,10,2,12,13,5,14,
21,7,8,1,0.000000,11,6,10,5,9,2,
22,7,8,1,0.000000,11,4,7,8,1,13,
23,8,7,1,0.000000,9,12,12,10,11,0,
24,8,7,1,0.000000,0,11,6,4,12,5,
25,8,7,1,0.000000,14,6,7,10,4,12,
26,9,6,1,0.000000,8,15,2,3,4,12,
27,9,6,1,0.000000,5,15,0,12,7,1,
28,9,6,1,0.000000,9,1,13,5,11,9,
29,10,5,1,0.000000,1,13,7,8,8,11,
30,11,4,1,0.000000,12,10,12,0,6,11,
31,12,3,1,0.000000,1,7,9,8,15,1,
32,12,3,1,0.000000,11,15,14,8,3,3,
