# log(t);log(-log(1-X))
0.0000000000,-10.2891330331
0.6931471806,-9.6258228150
1.0986122887,-9.2407510775
1.3862943611,-8.9634162906
1.6094379124,-8.7465268505
1.7917594692,-8.5631416223
1.9459101491,-8.4127221658
2.0794415417,-8.2819945559
2.1972245773,-8.1663943030
2.3025850930,-8.0596103236
2.3978952728,-7.9660122529
2.4849066498,-7.8804273326
2.5649493575,-7.8015908671
2.6390573296,-7.7285157907
2.7080502011,-7.6625428172
2.7725887222,-7.5986539046
2.8332133441,-7.5386010096
2.8903717579,-7.4837276422
2.9444389792,-7.4300195857
2.9957322736,-7.3790481084
3.0445224377,-7.3320761174
3.0910424534,-7.2857491219
3.1354942159,-7.2428704087
3.1780538303,-7.2004118418
3.2188758249,-7.1596815818
3.2580965380,-7.1217832540
3.2958368660,-7.0840733111
3.3322045102,-7.0477327753
3.3672958300,-7.0137778550
3.4011973817,-6.9798607915
3.4339872045,-6.9480970814
3.4657359028,-6.9163003189
3.4965075615,-6.8854825695
3.5263605246,-6.8565359340
3.5553480615,-6.8274785665
3.5835189385,-6.7992408788
3.6109179126,-6.7726521132
3.6375861597,-6.7458993436
3.6635616461,-6.7206729093
3.6888794541,-6.6952566014
3.7135720667,-6.6704695430
3.7376696183,-6.6470525229
3.7612001157,-6.6234168602
3.7841896339,-6.6003262587
3.8066624898,-6.5784763129
3.8286413965,-6.5563879869
3.8501476017,-6.5354662841
3.8712010109,-6.5142967863
3.8918202981,-6.4935655245
3.9120230054,-6.4739035080
3.9318256327,-6.4539836389
3.9512437186,-6.4344522330
3.9702919136,-6.4159067258
3.9889840466,-6.3970970774
4.0073331852,-6.3792244390
4.0253516907,-6.3610850650
4.0430512678,-6.3432683260
4.0604430105,-6.3263228768
4.0775374439,-6.3091085939
4.0943445622,-6.2921851135
4.1108738642,-6.2760753222
4.1271343850,-6.2596962760
4.1431347264,-6.2440965209
4.1588830834,-6.2282279405
4.1743872699,-6.2126067621
4.1896547420,-6.1977178880
4.2046926194,-6.1825616571
4.2195077052,-6.1676312519
4.2341065046,-6.1533912345
4.2484952420,-6.1388860867
4.2626798770,-6.1250459545
4.2766661190,-6.1109424857
4.2904594411,-6.0970347325
4.3040650932,-6.0837569103
4.3174881135,-6.0702188190
4.3307333403,-6.0568611500
4.3438054219,-6.0441016829
4.3567088267,-6.0310853399
4.3694478525,-6.0186477896
4.3820266347,-6.0059557439
4.3944491547,-5.9934223824
4.4067192473,-5.9814407143
4.4188406078,-5.9692082808
4.4308167988,-5.9571232998
4.4426512565,-5.9455652380
4.4543472963,-5.9337602538
4.4659081187,-5.9224669055
4.4773368145,-5.9109292212
4.4886363697,-5.8995227857
4.4998096703,-5.8886064805
4.5108595065,-5.8774497690
4.5217885770,-5.8664158165
4.5325994932,-5.8558521598
4.5432947823,-5.8450520338
4.5538768916,-5.8347098833
4.5643481915,-5.8241338656
4.5747109785,-5.8136682068
4.5849674787,-5.8036430756
4.5951198501,-5.7933879754
4.6051701860,-5.7832366616
4.6151205168,-5.7735096657
4.6249728133,-5.7635565535
4.6347289882,-5.7540176325
4.6443908991,-5.7442551190
4.6539603502,-5.7345866922
4.6634390941,-5.7253180383
4.6728288345,-5.7158295451
4.6821312271,-5.7064299467
4.6913478822,-5.6974166438
4.7004803658,-5.6881871846
4.7095302013,-5.6793355602
4.7184988713,-5.6702701803
4.7273878187,-5.6612859655
4.7361984484,-5.6526674847
4.7449321284,-5.6438388046
4.7535901911,-5.6350871174
4.7621739348,-5.6266897938
4.7706846245,-5.6180857471
4.7791234931,-5.6098288965
4.7874917428,-5.6013675829
4.7957905456,-5.5929770029
4.8040210447,-5.5849233276
4.8121843554,-5.5766685295
4.8202815656,-5.5684810620
4.8283137373,-5.5606207855
4.8362819070,-5.5525626445
4.8441870865,-5.5448255497
4.8520302639,-5.5368927056
4.8598124044,-5.5290220526
4.8675344505,-5.5214635925
4.8751973232,-5.5137125061
4.8828019226,-5.5060207987
4.8903491282,-5.4986328953
4.8978398000,-5.4910554084
4.9052747784,-5.4837764021
4.9126548857,-5.4763097862
4.9199809258,-5.4688982778
4.9272536852,-5.4617775578
4.9344739331,-5.4544721408
4.9416424226,-5.4472194812
4.9487598904,-5.4402502961
4.9558270576,-5.4330992509
4.9628446303,-5.4262270263
4.9698132996,-5.4191747814
4.9767337424,-5.4121717053
4.9836066217,-5.4054407072
4.9904325868,-5.3985324035
4.9972122738,-5.3916712841
5.0039463059,-5.3850758127
