#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,50,50,50,50,50,0.000003
1,0,0,50,500,550,0.000034
2,0,0,50,500,1050,0.000066
3,0,0,50,500,1550,0.000097
4,0,0,50,500,2050,0.000128
5,0,0,50,500,2550,0.000159
6,0,0,50,500,3050,0.000191
7,0,0,50,500,3550,0.000222
8,0,0,50,500,4050,0.000253
9,0,0,50,500,4550,0.000284
10,0,0,50,500,5050,0.000316
11,0,0,50,500,5550,0.000347
12,0,0,50,500,6050,0.000378
13,0,0,50,497,6547,0.000409
14,0,0,50,490,7037,0.000440
15,0,0,50,490,7527,0.000470
16,0,0,50,490,8017,0.000501
17,0,0,50,490,8507,0.000532
18,0,0,50,490,8997,0.000562
19,0,0,50,490,9487,0.000593
20,0,0,50,490,9977,0.000624
21,0,0,50,490,10467,0.000654
22,0,0,50,490,10957,0.000685
23,0,0,50,490,11447,0.000715
24,0,0,50,490,11937,0.000746
25,0,0,50,490,12427,0.000777
26,0,0,50,490,12917,0.000807
27,0,0,50,490,13407,0.000838
28,0,0,50,490,13897,0.000869
29,0,0,50,490,14387,0.000899
30,0,0,50,490,14877,0.000930
31,0,0,50,490,15367,0.000960
32,0,0,50,490,15857,0.000991
33,0,0,50,490,16347,0.001022
34,0,0,50,490,16837,0.001052
35,0,0,50,490,17327,0.001083
36,0,0,50,490,17817,0.001114
37,0,0,50,490,18307,0.001144
38,0,0,50,490,18797,0.001175
39,0,0,50,490,19287,0.001205
40,0,0,50,490,19777,0.001236
41,0,0,50,490,20267,0.001267
42,0,0,50,490,20757,0.001297
43,0,0,50,490,21247,0.001328
44,0,0,50,490,21737,0.001359
45,0,0,50,490,22227,0.001389
46,0,0,50,490,22717,0.001420
47,0,0,50,490,23207,0.001450
48,0,0,50,490,23697,0.001481
49,0,0,50,490,24187,0.001512
50,0,0,50,490,24677,0.001542
51,0,0,50,490,25167,0.001573
52,0,0,50,490,25657,0.001604
53,0,0,50,490,26147,0.001634
54,0,0,50,490,26637,0.001665
55,0,0,50,490,27127,0.001695
56,0,0,50,490,27617,0.001726
57,0,0,50,490,28107,0.001757
58,0,0,50,490,28597,0.001787
59,0,0,50,490,29087,0.001818
60,0,0,50,490,29577,0.001849
61,0,0,50,490,30067,0.001879
62,0,0,50,490,30557,0.001910
63,0,0,50,490,31047,0.001940
64,0,0,50,490,31537,0.001971
65,0,0,50,490,32027,0.002002
66,0,0,50,490,32517,0.002032
67,0,0,50,490,33007,0.002063
68,0,0,50,490,33497,0.002094
69,0,0,50,490,33987,0.002124
70,0,0,50,490,34477,0.002155
71,0,0,50,490,34967,0.002185
72,0,0,50,490,35457,0.002216
73,0,0,50,490,35947,0.002247
74,0,0,50,490,36437,0.002277
75,0,0,50,490,36927,0.002308
76,0,0,50,490,37417,0.002339
77,0,0,50,490,37907,0.002369
78,0,0,50,490,38397,0.002400
79,0,0,50,490,38887,0.002430
80,0,0,50,490,39377,0.002461
81,0,0,50,490,39867,0.002492
82,0,0,50,490,40357,0.002522
83,0,0,50,490,40847,0.002553
84,0,0,50,490,41337,0.002584
85,0,0,50,490,41827,0.002614
86,0,0,50,490,42317,0.002645
87,0,0,50,490,42807,0.002675
88,0,0,50,490,43297,0.002706
89,0,0,50,490,43787,0.002737
90,0,0,50,490,44277,0.002767
91,0,0,50,490,44767,0.002798
92,0,0,50,490,45257,0.002829
93,0,0,50,490,45747,0.002859
94,0,0,50,490,46237,0.002890
95,0,0,50,490,46727,0.002920
96,0,0,50,490,47217,0.002951
97,0,0,50,490,47707,0.002982
98,0,0,50,490,48197,0.003012
99,0,0,50,490,48687,0.003043
100,0,0,50,490,49177,0.003074
101,0,0,50,490,49667,0.003104
102,0,0,50,490,50157,0.003135
103,0,0,50,490,50647,0.003165
104,0,0,50,490,51137,0.003196
105,0,0,50,490,51627,0.003227
106,0,0,50,490,52117,0.003257
107,0,0,50,490,52607,0.003288
108,0,0,50,490,53097,0.003319
109,0,0,50,490,53587,0.003349
110,0,0,50,490,54077,0.003380
111,0,0,50,490,54567,0.003410
112,0,0,50,490,55057,0.003441
113,0,0,50,490,55547,0.003472
114,0,0,50,490,56037,0.003502
115,0,0,50,490,56527,0.003533
116,0,0,50,490,57017,0.003564
117,0,0,50,490,57507,0.003594
118,0,0,50,490,57997,0.003625
119,0,0,50,490,58487,0.003655
120,0,0,50,490,58977,0.003686
121,0,0,50,490,59467,0.003717
122,0,0,50,490,59957,0.003747
123,0,0,50,490,60447,0.003778
124,0,0,50,490,60937,0.003809
125,0,0,50,490,61427,0.003839
126,0,0,50,490,61917,0.003870
127,0,0,50,490,62407,0.003900
128,0,0,50,490,62897,0.003931
129,0,0,50,490,63387,0.003962
130,0,0,50,490,63877,0.003992
131,0,0,50,490,64367,0.004023
132,0,0,50,490,64857,0.004054
133,0,0,50,490,65347,0.004084
134,0,0,50,490,65837,0.004115
135,0,0,50,490,66327,0.004145
136,0,0,50,490,66817,0.004176
137,0,0,50,490,67307,0.004207
138,0,0,50,490,67797,0.004237
139,0,0,50,490,68287,0.004268
140,0,0,50,490,68777,0.004299
141,0,0,50,490,69267,0.004329
142,0,0,50,490,69757,0.004360
143,0,0,50,490,70247,0.004390
144,0,0,50,490,70737,0.004421
145,0,0,50,490,71227,0.004452
146,0,0,50,490,71717,0.004482
147,0,0,50,490,72207,0.004513
148,0,0,50,490,72697,0.004544
149,0,0,50,490,73187,0.004574
