#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,50,50,50,50,50,0.000003
1,0,0,50,0,50,0.000003
2,0,0,50,0,50,0.000003
3,0,0,50,1537,1587,0.000095
4,0,0,50,9284,10871,0.000648
5,0,0,50,23861,34732,0.002070
6,0,0,50,56574,91306,0.005442
7,0,0,50,294752,386058,0.023011
8,0,0,50,652379,1038437,0.061896
9,0,0,50,1211697,2250134,0.134118
10,0,0,50,1765747,4015881,0.239365
11,0,0,50,3470222,7486103,0.446207
12,0,0,50,3655084,11141187,0.664066
13,0,0,50,2801820,13943007,0.831068
14,0,0,50,1626286,15569293,0.928002
