#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,99,102,0.000006
2,3,3,9,680,782,0.000047
3,3,3,12,2121,2903,0.000173
4,3,3,15,5390,8293,0.000494
5,3,3,18,12237,20530,0.001224
6,3,3,21,22781,43311,0.002582
7,3,3,24,38441,81752,0.004873
8,3,3,27,61835,143587,0.008558
9,3,3,30,95542,239129,0.014253
10,3,3,33,140000,379129,0.022598
11,3,3,36,196067,575196,0.034284
12,3,3,39,267112,842308,0.050205
13,3,2,41,352451,1194759,0.071213
14,3,2,43,451932,1646691,0.098150
15,3,3,46,559271,2205962,0.131486
16,3,3,49,671160,2877122,0.171490
17,3,3,52,792695,3669817,0.218738
18,3,3,55,902206,4572023,0.272514
19,3,3,58,990661,5562684,0.331562
20,3,1,59,1051369,6614053,0.394228
21,3,0,59,1086619,7700672,0.458996
22,3,2,61,1092712,8793384,0.524127
23,3,0,61,1064983,9858367,0.587604
24,3,2,63,1012684,10871051,0.647965
25,3,0,63,940034,11811085,0.703996
26,3,2,65,858112,12669197,0.755143
27,3,1,66,765640,13434837,0.800779
28,3,1,67,675869,14110706,0.841064
29,3,1,68,586007,14696713,0.875992
30,3,1,69,491242,15187955,0.905273
31,3,0,69,392709,15580664,0.928680
32,3,2,71,304635,15885299,0.946838
