#id,creation_time,radius,volume,volume_perc,center_r1,center_r2,center_r3,center_r4,center_r5,center_r6
0,0,11,1,0.000000,0,3,13,9,0,12,
1,0,11,1,0.000000,0,5,8,12,14,2,
2,0,11,1,0.000000,1,12,5,2,10,7,
3,0,11,1,0.000000,1,12,15,1,4,10,
4,0,11,1,0.000000,10,10,4,2,8,7,
5,0,11,1,0.000000,0,8,10,14,1,11,
6,0,11,1,0.000000,10,2,0,2,14,15,
7,0,11,1,0.000000,5,15,11,10,2,6,
8,0,11,1,0.000000,1,3,2,1,4,6,
9,0,11,1,0.000000,11,15,1,15,1,9,
10,0,11,1,0.000000,7,2,1,1,0,3,
11,0,11,1,0.000000,12,10,5,13,12,3,
12,0,11,1,0.000000,12,1,2,7,11,4,
13,0,11,1,0.000000,13,13,8,15,14,12,
14,0,11,1,0.000000,6,9,11,7,8,13,
15,0,11,1,0.000000,0,15,15,1,1,15,
16,0,11,1,0.000000,4,13,9,9,10,5,
17,0,11,1,0.000000,12,6,7,15,14,2,
18,0,11,1,0.000000,3,11,15,11,11,13,
19,0,11,1,0.000000,8,1,6,3,8,15,
20,0,11,1,0.000000,0,8,14,15,9,15,
21,0,11,1,0.000000,14,14,13,7,7,7,
22,0,11,1,0.000000,13,4,14,4,3,12,
23,0,11,1,0.000000,6,6,7,6,2,2,
24,0,11,1,0.000000,3,10,3,10,13,11,
25,0,11,1,0.000000,9,14,3,7,13,13,
26,0,11,1,0.000000,7,12,11,4,3,2,
27,0,11,1,0.000000,11,0,6,9,4,9,
28,0,11,1,0.000000,5,11,0,13,1,2,
29,0,11,1,0.000000,15,4,12,3,14,9,
30,0,11,1,0.000000,14,7,7,2,15,5,
31,0,11,1,0.000000,15,6,1,10,10,4,
32,0,11,1,0.000000,12,5,5,3,15,9,
33,0,11,1,0.000000,12,4,4,12,1,5,
34,0,11,1,0.000000,14,1,10,10,4,8,
35,0,11,1,0.000000,4,2,0,11,4,15,
36,0,11,1,0.000000,0,3,5,1,13,15,
37,0,11,1,0.000000,6,10,4,11,13,3,
38,0,11,1,0.000000,4,9,8,9,6,9,
39,0,11,1,0.000000,14,4,10,8,15,14,
40,0,11,1,0.000000,1,3,1,1,14,5,
41,0,11,1,0.000000,0,15,9,5,0,6,
42,0,11,1,0.000000,4,6,0,8,1,13,
43,0,11,1,0.000000,12,6,7,4,15,13,
44,0,11,1,0.000000,13,13,1,8,6,0,
45,0,11,1,0.000000,6,7,3,7,8,2,
46,0,11,1,0.000000,13,8,1,6,13,1,
47,0,11,1,0.000000,12,1,8,13,9,9,
48,0,11,1,0.000000,10,5,15,1,9,14,
49,0,11,1,0.000000,14,7,12,0,15,2,
